gene,logFC,adj.P.Val,module,GS_RA,kME_own
C19orf24,-0.133651359023511,0.00447595559721387,brown,-0.315,0.574
URM1,-0.133600087945391,0.00157032382736791,brown,-0.321,0.58
ZBTB9,-0.133532332924897,0.0049791268622724,brown,-0.236,0.434
GUSBP1,-0.133476523448944,0.00880019298874745,brown,-0.268,0.388
NFRKB,-0.133293570572758,0.000790297848100334,brown,-0.362,0.582
DPYSL2,-0.132724626296134,0.0112218159146218,brown,-0.304,0.455
SART3,-0.132699544963445,0.000508083308685133,brown,-0.347,0.568
MYH10,0.132690858868968,0.027673841469259,yellow,0.282,0.363
PRRT2,-0.132602557360151,0.00287532929205422,brown,-0.318,0.452
OSGEP,-0.132359408328378,0.00157028628725732,brown,-0.32,0.429
FGD2,-0.132277796226349,0.0111524640109128,brown,-0.293,0.427
ZNF500,-0.132199777975236,0.000316305064830308,brown,-0.275,0.519
CUL1,-0.132179607747732,0.000670535401444013,brown,-0.319,0.533
PPIL2,-0.132109573055612,0.00338287160990725,brown,-0.289,0.557
ZNF836,-0.132101376967201,0.0105490220181546,brown,-0.145,0.341
ANXA2P2,-0.132094989108697,0.035997703466007,brown,-0.283,0.493
TMEM129,-0.132047917477503,0.00437717477888583,brown,-0.295,0.478
LYG2,-0.131997313075047,0.0140123703557886,brown,-0.218,0.443
IDH3A,-0.131901630994864,0.000225192426026269,brown,-0.369,0.671
ZNF674,0.131288830237111,0.010909793492414,yellow,0.305,0.558
FLAD1,-0.131053356387504,0.000104023899850954,brown,-0.401,0.625
JMJD4,-0.131011155000288,0.00233926682363182,brown,-0.272,0.524
TOMM40,-0.130947283818425,0.00121431759795062,brown,-0.278,0.445
FASN,-0.130697134660297,0.000986211865532047,brown,-0.302,0.358
POLE,-0.130501029055523,0.00528537507135543,brown,-0.276,0.51
CCDC124,-0.130422655045877,0.00922011145244533,brown,-0.255,0.433
SLC25A3,-0.130392623682767,1.26629013616995e-05,brown,-0.415,0.792
TLE4,0.130365291199449,0.00137970267949673,yellow,0.27,0.697
NAT6,-0.130317850070476,0.000506744750163651,brown,-0.366,0.498
GGA1,-0.130300075092622,7.69933386512121e-05,brown,-0.358,0.53
ARNTL,0.130282482527952,0.000946836100527954,yellow,0.321,0.651
AHNAK,-0.13028083525314,0.00391506431576178,brown,-0.295,0.454
SAMHD1,-0.130175029024479,0.00195025036914606,brown,-0.283,0.468
RHOQ,0.130054168113217,0.003807267259121,yellow,0.346,0.782
MUM1,-0.130004720913067,0.0359263481462226,brown,-0.25,0.521
BTN3A1,-0.129962998094219,0.00429254573313344,brown,-0.254,0.527
ZNF33A,0.129939699886032,0.00220776245499206,yellow,0.269,0.598
MED31,0.129762299744353,0.00100725020684908,yellow,0.351,0.593
DEGS1,0.129658362701896,0.00115087607241177,yellow,0.32,0.658
TRAPPC6A,-0.129490640866357,0.00252220455378332,brown,-0.297,0.589
C10orf2,-0.129408583942684,0.00602132572598069,brown,-0.297,0.492
SFPQ,-0.129383954083607,7.4576147531231e-05,brown,-0.419,0.584
GPSM2,0.129334763646084,0.0232694723417659,yellow,0.215,0.406
IK,-0.129251685502262,0.000208747624815599,brown,-0.35,0.594
RPRD2,-0.129208630535,0.00825181687305529,brown,-0.259,0.415
APP,-0.129177222934938,0.00142460375410754,brown,-0.346,0.587
HCFC1R1,-0.129084982875322,0.00406578838199967,brown,-0.311,0.579
TEX264,-0.129073869965452,0.00016078202061234,brown,-0.347,0.573
CCDC12,-0.128911655968434,0.000306345077571251,brown,-0.364,0.6
IKBKB,-0.128897139575422,0.000374488558566657,brown,-0.356,0.528
EIF3G,-0.128860660573172,0.00129772822557081,brown,-0.358,0.778
C19orf60,-0.128734463982081,0.00325809691611558,brown,-0.336,0.581
LSM2,-0.128730053396838,0.00147983518797062,brown,-0.276,0.457
TBL2,-0.128573288898128,0.000608601602888997,brown,-0.324,0.416
KLHDC3,-0.128571934222176,0.00226217022152592,brown,-0.316,0.575
PLA2G12A,-0.128457680913273,0.0226974909236296,brown,-0.224,0.409
SERPINI2,0.128395650503382,0.00748816782920969,yellow,0.295,0.382
NEK8,-0.128304288525422,0.00121126985162446,brown,-0.291,0.452
ATP5G1,-0.128283551528321,0.000489275829746653,brown,-0.357,0.686
DDX46,-0.128240640112768,7.2783201624417e-06,brown,-0.45,0.581
CCDC22,-0.128184704584503,0.00157915032703182,brown,-0.318,0.658
FBXL5,0.128170508544016,2.15722682480309e-05,yellow,0.413,0.838
FAF1,-0.128158949809417,0.0018997924664022,brown,-0.344,0.7
MAPK1IP1L,-0.128050382081426,0.000309595082830666,brown,-0.338,0.585
SLC20A2,-0.127829424348971,0.0232243321867873,brown,-0.259,0.341
CREB1,0.12780354858931,0.000449539476730963,yellow,0.331,0.8
MTDH,-0.127794181595441,0.000136816586483944,brown,-0.353,0.607
RNF216,-0.127697560846381,0.00137163956046154,brown,-0.219,0.419
FBXL19,-0.127607893634446,0.00906444885362913,brown,-0.198,0.367
CCDC94,-0.127419202134376,0.00117310480860246,brown,-0.331,0.624
CNP,-0.127338040476735,0.0308466008336916,brown,-0.268,0.662
ZNF346,-0.127241045625071,0.00422252337459026,brown,-0.287,0.522
CRIPT,0.127157232094646,0.0428573814284458,yellow,0.267,0.449
ZSCAN2,-0.127112571440578,0.0260420554590108,brown,-0.257,0.549
HHEX,0.126982896397939,0.0016447897706149,yellow,0.298,0.64
HAGHL,-0.126956635118405,0.00685933378581481,brown,-0.293,0.405
TPRN,-0.126952642161936,0.005081231715313,brown,-0.271,0.552
PAN3,0.126727316817399,8.60400996452511e-05,yellow,0.362,0.783
RNF113A,-0.126420953906817,1.1285933608393e-05,brown,-0.41,0.633
ALS2CL,-0.126339617235969,0.0120680281730303,brown,-0.23,0.374
SEC13,-0.126275062319287,5.70755960729465e-06,brown,-0.403,0.695
ZBTB46,-0.125966287270004,0.00772130245380524,brown,-0.295,0.494
FBXO34,0.125828232557149,0.00168508671075743,yellow,0.263,0.489
NEURL4,-0.125761360288217,0.00453152480749048,brown,-0.349,0.605
THTPA,-0.125753765041264,0.0153055639866008,brown,-0.267,0.443
LSM4,-0.125657544115623,0.00404020571560872,brown,-0.267,0.525
RETSAT,-0.125506673916687,0.0132183762289325,brown,-0.256,0.361
FAM127A,-0.125389674336399,0.00782463978425363,brown,-0.319,0.677
CPEB3,0.125330106641113,0.00905749878863529,yellow,0.317,0.392
VARS2,-0.125079445438123,0.00949827743508733,brown,-0.261,0.595
SLC25A6,-0.12506115081982,0.00184525418286094,brown,-0.317,0.611
INO80E,-0.124795446684887,0.00239419254768291,brown,-0.311,0.537
NEK9,-0.124775602133545,0.000608601602888997,brown,-0.372,0.575
KDM3A,0.1246476966709,0.00386776813007276,yellow,0.277,0.712
HEATR6,-0.124590559114601,0.0108742170692208,brown,-0.23,0.317
LCMT1,-0.124589093424622,9.98981292592459e-05,brown,-0.376,0.785
ZCCHC6,0.12454496054218,0.00214430622071485,yellow,0.303,0.63
TBCC,0.124537666562149,0.000625078552721473,yellow,0.306,0.577
C2orf42,-0.124507030948312,0.00250478792023414,brown,-0.373,0.66
MEF2A,0.124388609211821,0.00797116709051147,yellow,0.295,0.594
AAAS,-0.1243099916667,0.00412481590103852,brown,-0.33,0.622
NDUFAF3,-0.124182716753616,0.004659699722371,brown,-0.315,0.599
R3HDM1,-0.124161670866855,3.42910756969721e-05,brown,-0.357,0.522
ACADS,-0.124136099426816,0.0194159873999041,brown,-0.206,0.347
WDR92,-0.12407643548193,0.00953435041360428,brown,-0.265,0.506
CLIP1,0.124067627732746,0.001254712331848,yellow,0.294,0.582
EIF2B1,-0.123993275205559,5.58155160366744e-05,brown,-0.401,0.631
RNF115,-0.123654094259867,0.00369591377746989,brown,-0.221,0.478
ISOC2,-0.123545604724236,0.015914453274968,brown,-0.209,0.389
CSRP1,-0.123519451898584,0.0326121994665518,brown,-0.202,0.436
UBE2Z,-0.12346889911485,0.00230743157600501,brown,-0.325,0.695
PDXDC1,-0.123417361534663,0.00250111782208256,brown,-0.31,0.527
ING1,0.12319148229562,0.00655037647596144,yellow,0.341,0.564
LRRC45,-0.123038207466771,0.00635708097274603,brown,-0.217,0.438
HLA-DPA1,-0.122798052243431,0.0117266097774461,brown,-0.268,0.428
B4GALT7,-0.122607158959529,8.26314316538256e-05,brown,-0.38,0.586
PITPNB,-0.122584843380644,6.89672993390069e-06,brown,-0.43,0.688
PRR3,-0.122331484259402,0.00469130347039881,brown,-0.313,0.615
MAN1B1,-0.122133922640214,0.00753934538709488,brown,-0.319,0.648
TRAF3,-0.121986218934933,0.00213727499795104,brown,-0.313,0.5
FAM3A,-0.121804154085739,0.00540978280162931,brown,-0.323,0.498
IGSF8,-0.121796628613706,0.0168158330566108,brown,-0.291,0.488
ZFPM1,-0.121678840528278,0.0226228500304721,brown,-0.263,0.525
BCAP31,-0.12164841640984,0.00104234682040253,brown,-0.367,0.754
ERI3,-0.121392896998812,0.0101725173961748,brown,-0.283,0.566
TPK1,0.121139547839945,0.00919236909994074,yellow,0.203,0.438
POMT2,-0.121134803545122,0.0278529119884463,brown,-0.245,0.306
IFT27,-0.121132479914229,0.00983800056107108,brown,-0.301,0.508
POLA1,-0.121097561209372,0.0399440626478101,brown,-0.267,0.415
AIF1,0.12035875319193,0.00597387917875004,yellow,0.243,0.459
EPS8L2,-0.120337671491994,0.0247403998023754,brown,-0.23,0.348
PIGB,0.120166810009102,0.0422227750777868,yellow,0.241,0.625
OPA3,-0.119815522081262,0.0049467199942976,brown,-0.292,0.616
MED24,-0.119790658681168,0.00230297579059332,brown,-0.359,0.554
NDUFA3,-0.119687764447343,0.00361759613204909,brown,-0.319,0.661
ABCF2,-0.119564460486683,0.011853876599024,brown,-0.255,0.549
SAMD1,-0.119545369505696,0.00615571859590002,brown,-0.277,0.488
WDR26,0.119530991432468,0.000651322944765113,yellow,0.325,0.625
USP34,-0.119198963690272,6.91854744838131e-06,brown,-0.409,0.653
INO80,-0.119042695378508,0.00086966648677829,brown,-0.366,0.617
B2M,0.118713586626713,1.1139045435868e-07,yellow,0.5,0.741
DCAF8,-0.118558401401772,0.00027075102871213,brown,-0.318,0.594
FBXW8,-0.118540369262134,0.00318278538844776,brown,-0.29,0.407
ARHGEF9,-0.118505442094476,0.0453356970254498,brown,-0.259,0.52
C14orf169,-0.11849985034822,0.00393990785691139,brown,-0.294,0.63
HMOX2,-0.118257996688662,0.00480415208026427,brown,-0.316,0.653
HIC2,-0.118192282273818,0.00534977774322333,brown,-0.267,0.443
CCDC134,-0.11815812230038,0.00484756597242035,brown,-0.259,0.349
PDE4B,0.118136897510319,0.0205590439075698,yellow,0.289,0.633
TRIM46,-0.11800408084559,0.0146140410178912,brown,-0.291,0.517
THOP1,-0.117905413508177,0.0064672430115719,brown,-0.264,0.473
MRPL37,-0.117739515678256,0.00252220455378332,brown,-0.312,0.637
XPR1,0.117442922976163,0.00397062243176556,yellow,0.291,0.479
NSDHL,-0.117182122634354,0.013564495742888,brown,-0.263,0.502
LMF2,-0.11709400984611,0.0137592207147939,brown,-0.278,0.508
SNAP47,-0.116710577322291,0.00231963368270791,brown,-0.306,0.556
POLR3C,-0.116582067198859,0.000881891618390855,brown,-0.333,0.482
ZNF76,-0.116371720088237,0.00228632251073457,brown,-0.315,0.609
SIGMAR1,-0.116312985317337,0.00997327904686981,brown,-0.282,0.646
SAC3D1,-0.116165529965012,0.0415197791338626,brown,-0.242,0.478
ANAPC13,0.115967640592703,0.00146114902461068,yellow,0.29,0.494
TMBIM4,0.115933546970309,2.15084636022974e-07,yellow,0.458,0.78
RTN4R,-0.115879152508353,0.00241971323126161,brown,-0.188,0.375
NFE2L2,0.115743199575448,0.0013790891068045,yellow,0.291,0.68
PELI3,-0.115395918752399,0.0312460426549484,brown,-0.263,0.417
AP4B1,-0.115357540995363,0.00111917869786662,brown,-0.366,0.683
RYBP,0.115285043970721,0.0111184266171856,yellow,0.239,0.731
POLR2L,-0.114872866727562,0.011708773666952,brown,-0.297,0.614
COMT,-0.114758512582288,0.0145144625969895,brown,-0.291,0.494
VPS4B,0.114691194872977,0.000821326509444339,yellow,0.326,0.778
C10orf76,-0.114669827271395,0.00328246437480841,brown,-0.346,0.692
DUS3L,-0.114622787434998,0.0314018172449399,brown,-0.204,0.314
PSMA5,-0.114583890402313,0.00764861285055178,brown,-0.239,0.52
CENPB,-0.114562096302015,0.0178080129074633,brown,-0.198,0.469
ICMT,-0.114466484177617,0.0107779751113944,brown,-0.246,0.501
GAL3ST2,-0.114458024655263,0.010534732366027,brown,-0.215,0.289
TM7SF2,-0.114205407826009,0.0207074838435406,brown,-0.195,0.359
ZNF581,-0.114141523209482,0.0113246798041044,brown,-0.297,0.617
NDUFA11,-0.114024064352716,0.00270935844450371,brown,-0.348,0.707
PTCD3,-0.11401782046783,0.0309810629111949,brown,-0.298,0.525
TRIM62,-0.113763584233012,0.0108553365442788,brown,-0.296,0.517
MKLN1,0.113657699084582,0.00286886605720148,yellow,0.369,0.548
KLHL12,0.113613131915705,0.000760988362986016,yellow,0.3,0.525
AHCYL2,-0.113574903003185,0.00928828615166774,brown,-0.343,0.62
WDR90,-0.113420221137864,0.0340883809036648,brown,-0.204,0.426
AFG3L2,-0.113413185183469,0.00904103654126265,brown,-0.275,0.446
SLC7A6OS,-0.113412361309181,0.00617805082694135,brown,-0.281,0.515
LAMP2,0.113311695961236,0.00359052070709665,yellow,0.32,0.656
NAGPA,-0.112766418798238,0.0026352334386065,brown,-0.35,0.575
CDK13,-0.112758348004758,7.63778611124957e-05,brown,-0.354,0.47
PNPO,-0.112653213522085,0.0102934692023888,brown,-0.272,0.493
RAB8A,-0.112567462821713,0.00361759613204909,brown,-0.284,0.653
FBXO10,-0.112435764606271,0.0182920631697252,brown,-0.242,0.315
KLF2,-0.112366185660157,0.000751778432925272,brown,-0.323,0.536
SLC25A5,-0.112101667024662,0.00156173683903346,brown,-0.332,0.59
SSSCA1,-0.111956623156686,0.00565831185041964,brown,-0.229,0.552
SIRT3,-0.111762926645732,0.0496510937950888,brown,-0.248,0.454
KIAA2026,-0.111749424562242,0.00232424783418968,brown,-0.258,0.438
BANF1,-0.111651498696164,0.0120459064665399,brown,-0.317,0.659
FDFT1,-0.111425298442873,0.000711760678490564,brown,-0.342,0.6
TMEM104,-0.111326438188806,0.0308613972568284,brown,-0.272,0.513
RASSF7,-0.111183948552038,0.00582508201126956,brown,-0.252,0.39
RABGGTA,-0.111121453746485,0.0131538705220458,brown,-0.289,0.586
PSMD7,-0.110996314851968,0.000514588665077051,brown,-0.351,0.658
CIAPIN1,-0.110883675782428,0.000632016287041213,brown,-0.324,0.549
PAPOLA,0.110863769335451,0.000171779918365096,yellow,0.339,0.706
ZBTB45,-0.110706856665354,0.0281047773275605,brown,-0.24,0.561
CREB3,-0.110686498776399,0.00212563817177394,brown,-0.311,0.553
SUV39H1,-0.11062634088445,0.03567354142193,brown,-0.201,0.445
THRAP3,-0.110534063593189,0.00100900341453313,brown,-0.356,0.637
EDEM1,-0.110131515917664,0.00465705128710217,brown,-0.254,0.388
REXO4,-0.110023966568436,0.00840303856941852,brown,-0.289,0.593
DPH2,-0.109868223137514,0.00323043363253004,brown,-0.334,0.4
LSM12,-0.109835664056243,0.00018871405805456,brown,-0.363,0.701
SIK2,-0.109679245205575,0.0288835103437091,brown,-0.273,0.46
ACSL5,-0.109495463702853,0.0146082446286969,brown,-0.231,0.429
GIPC3,-0.109332137562737,0.0215134175961532,brown,-0.23,0.422
ALKBH6,-0.109259004524754,0.0029305034384586,brown,-0.308,0.557
BTBD2,-0.109248825506257,0.0183227151489664,brown,-0.282,0.516
PAFAH1B3,-0.109190150745482,0.00734696796814366,brown,-0.283,0.581
ALG8,-0.109156254326573,0.00485429871462783,brown,-0.317,0.617
TIMM50,-0.109023862594226,0.0123375514726536,brown,-0.281,0.62
MBD1,-0.108935709791808,5.24294609586057e-05,brown,-0.425,0.576
ZNF276,-0.108809878766562,0.0100625178187609,brown,-0.29,0.407
TEX10,-0.108800026903988,0.00731250969974231,brown,-0.299,0.587
FAM57B,-0.108785562034791,0.0124052157375039,brown,-0.236,0.364
TOR1AIP1,0.108602943361116,9.13346828056506e-06,yellow,0.443,0.817
GPAA1,-0.10856157575247,0.00617805082694135,brown,-0.284,0.582
WDR20,0.108505457867924,0.0164904280311345,yellow,0.267,0.714
LAGE3,-0.108390439660956,0.0422227750777868,brown,-0.217,0.518
KIAA1191,-0.108360228225445,0.00326044912709989,brown,-0.335,0.688
FAM83G,-0.108076770029457,0.0389657357023218,brown,-0.204,0.301
ANXA7,-0.107812017474861,1.09096516900308e-05,brown,-0.449,0.584
SNRNP40,-0.107807037316978,0.00561394256260257,brown,-0.296,0.563
DDX54,-0.107502713969152,0.00364861091778116,brown,-0.314,0.557
PARP6,-0.107481102694659,0.000411783438155375,brown,-0.383,0.651
AKR1A1,-0.107459394403619,0.00352776929293712,brown,-0.35,0.51
ATP13A2,-0.107349652202064,0.0321969021583255,brown,-0.273,0.559
YWHAB,-0.107233858530581,0.000138888310299469,brown,-0.389,0.714
NOL10,-0.106917538387778,0.0163040720181303,brown,-0.262,0.532
CCHCR1,-0.106898875266361,0.0121018408147233,brown,-0.215,0.444
SECISBP2,-0.106881211979093,0.00928828615166774,brown,-0.123,0.349
PLAC8L1,-0.106676230424226,0.0302609902280424,brown,-0.28,0.322
SLC37A1,-0.106644358659223,0.0291634185268947,brown,-0.211,0.325
NOXA1,-0.106509873952899,0.0146082446286969,brown,-0.225,0.315
MTOR,-0.10586882697356,0.00615571859590002,brown,-0.281,0.541
EI24,-0.105822866162008,0.00026114143100895,brown,-0.35,0.54
CLPX,0.105766350112324,0.00627666264612013,yellow,0.19,0.474
PLXNA3,-0.105683019361464,0.0178695351987672,brown,-0.345,0.558
COX10,-0.105626574204921,0.0182025142476166,brown,-0.227,0.485
PIGU,-0.10561345058368,0.0136807981427818,brown,-0.311,0.576
ZNF689,-0.105582585196902,0.00937613048877868,brown,-0.302,0.577
TSC1,-0.10542476894561,0.00427119724350784,brown,-0.305,0.378
INTS12,0.105024660427591,0.00135968673603971,yellow,0.299,0.436
TMCO4,-0.10500280306572,0.0194021519582324,brown,-0.232,0.508
ZNF764,-0.104804421913187,0.00808718492581785,brown,-0.228,0.36
CLEC7A,0.104679474834195,0.00243119131914604,yellow,0.295,0.581
OSBPL9,0.104664148529576,0.0003197441499897,yellow,0.312,0.496
RIPK2,0.104641072093275,0.0415197791338626,yellow,0.246,0.318
ALAD,-0.104616090265028,0.00114636119585199,brown,-0.323,0.452
MAPK1,0.103722789051897,0.00733130446645916,yellow,0.289,0.673
ELMO3,-0.10368578713916,0.00732556555299225,brown,-0.352,0.414
NDUFB10,-0.103677184122999,0.00520733052211103,brown,-0.285,0.544
PPP5C,-0.103602249093201,0.0378812073272309,brown,-0.134,0.323
CITED2,-0.103601626870758,0.0180617942365026,brown,-0.249,0.449
STK24,-0.103459062447303,0.000275680723239049,brown,-0.353,0.651
URB1,-0.10340978026415,0.0237493297498672,brown,-0.278,0.442
CNTROB,-0.103382876537192,0.0213135900820904,brown,-0.252,0.47
DLST,-0.103283052308685,0.00694678580135393,brown,-0.272,0.567
CDC5L,0.103159016399533,0.00107872189432335,yellow,0.329,0.487
TCHP,-0.103152932721094,0.00993565113354459,brown,-0.324,0.486
FAM50A,-0.102992344134323,0.00421250448600279,brown,-0.314,0.503
PHPT1,-0.102956003809263,0.0137687149084946,brown,-0.25,0.493
TNRC6B,-0.102939608514235,0.00550436981843488,brown,-0.258,0.473
MTCH2,-0.102863857929881,0.00538106718026844,brown,-0.311,0.701
STK36,-0.102816379222656,0.0346329991731328,brown,-0.205,0.418
FANCG,-0.1026697001414,0.0183576194533385,brown,-0.18,0.422
TACO1,-0.102529213144894,0.012037887932162,brown,-0.208,0.551
TRAF2,-0.102477987718215,0.0107514824007235,brown,-0.208,0.482
MRPS34,-0.102469506591594,0.00734104849977237,brown,-0.3,0.554
MPV17,-0.102465420804526,0.011550022132409,brown,-0.302,0.63
ERGIC3,-0.102449781242783,0.00369896103201079,brown,-0.316,0.69
RBM4B,-0.102331455209144,0.0146607044155744,brown,-0.294,0.661
CASKIN2,-0.102321597093597,0.0225387457771081,brown,-0.272,0.453
CHADL,-0.102223945485849,0.0138799916348348,brown,-0.229,0.383
C17orf67,-0.10217652388003,0.0375033845977575,brown,-0.236,0.389
EIF3I,-0.102146333642904,0.00189948631556322,brown,-0.289,0.521
LOC401052,-0.101950433591284,0.0290874067875436,brown,-0.226,0.34
PEPD,-0.101940782585027,0.0420458406837748,brown,-0.237,0.531
ADCK2,-0.101661122424674,0.0337473439606358,brown,-0.217,0.551
PEMT,-0.101585692163951,0.036470904071418,brown,-0.191,0.371
DHX9,-0.101289901591405,0.0055310014065948,brown,-0.322,0.465
AK2,-0.101112978069962,0.00449186152819858,brown,-0.342,0.567
EEFSEC,-0.101094422423491,0.00640344072841872,brown,-0.29,0.481
C9orf16,-0.100997699535704,0.0241707682702446,brown,-0.198,0.424
HOOK3,0.10093966101967,0.00353217976865286,yellow,0.254,0.572
MAP3K10,-0.100724520553384,0.0146607044155744,brown,-0.218,0.387
ELOVL5,0.100679389923309,0.00111591728091611,yellow,0.35,0.808
PNPLA7,-0.100543341119334,0.0421025506076878,brown,-0.218,0.36
FARP2,-0.100517654552865,0.00890876264526586,brown,-0.277,0.331
PIK3AP1,0.100364236691406,0.025197240421976,yellow,0.259,0.563
JOSD1,-0.100222035847295,0.0310841852392973,brown,-0.255,0.619
CIB1,-0.100091473093937,0.0109847870138918,brown,-0.276,0.547
