gene,logFC,adj.P.Val,module,GS_RA,kME_own
BCL2A1,1.83658683032758,6.04796403658513e-08,yellow,0.566,0.869
ZNF117,1.57559049114339,2.44235045334636e-07,yellow,0.47,0.813
LY96,1.5475493686022,1.38848950688847e-07,yellow,0.53,0.866
MS4A3,1.43529149624027,0.00135504146956022,yellow,0.412,0.54
ARG1,1.4247725620729,6.99509200526872e-05,yellow,0.52,0.612
ZNF267,1.41807933357753,6.04796403658513e-08,yellow,0.534,0.946
NAT1,1.3675192008252,5.13396939489344e-08,yellow,0.536,0.849
CLEC4D,1.35353738017841,1.01368537175892e-06,yellow,0.579,0.807
TRIM23,1.21047811974067,3.37298846777781e-08,yellow,0.502,0.856
SNX16,1.15264886249964,2.44235045334636e-07,yellow,0.512,0.859
CPEB2,1.1244303274448,2.00419013622516e-07,yellow,0.525,0.918
PMAIP1,1.11527497482755,5.57917448259349e-07,yellow,0.456,0.813
TWF1,1.1133456763666,7.46785446557236e-08,yellow,0.476,0.864
CCDC126,1.1062889254445,1.61618483867465e-07,yellow,0.527,0.927
ZNF230,1.09141244519553,4.3803672831542e-08,yellow,0.571,0.882
SKIL,1.08078827846402,3.94328297882212e-06,yellow,0.491,0.844
FPGT,1.06303671489944,2.9346808978753e-07,yellow,0.507,0.837
ANXA3,1.0390670341277,0.000289278106071492,yellow,0.481,0.741
SAMSN1,1.02432107489694,1.28648833005132e-07,yellow,0.574,0.835
PTGS2,1.02056668893323,7.55660607883231e-06,yellow,0.442,0.883
TBC1D15,1.00783079918137,3.27942153010919e-08,yellow,0.552,0.897
C1GALT1C1,1.00385518814671,1.71007028393782e-07,yellow,0.612,0.877
ZNF354A,0.997401099711766,6.17031396608705e-06,yellow,0.467,0.792
RAB33B,0.995700899985977,1.68745793023821e-07,yellow,0.485,0.92
CHMP5,0.989603087397852,1.68745793023821e-07,yellow,0.562,0.831
FCHO2,0.982958851979645,3.91167288438907e-07,yellow,0.478,0.91
SULT1B1,0.966984114818028,7.26844470922515e-05,yellow,0.477,0.769
PNPLA8,0.965871003254421,6.04796403658513e-08,yellow,0.517,0.883
BCAT1,0.96206336591482,1.59807614394394e-06,yellow,0.455,0.492
FAS,0.956414365421816,2.93434510802894e-06,yellow,0.512,0.871
ZDHHC17,0.952109890415619,2.16463896864911e-07,yellow,0.546,0.899
ZFYVE16,0.933803078760306,4.63512748459795e-06,yellow,0.49,0.953
HMGB2,0.927984491163194,6.04796403658513e-08,yellow,0.631,0.862
CLK4,0.926688436858484,3.21405233238551e-06,yellow,0.463,0.842
DSC2,0.926094001089325,0.00253235815897202,yellow,0.328,0.626
LOC100131541,-0.919004093890567,2.85630562342871e-05,brown,-0.465,0.758
GPR65,0.918211799807471,2.00419013622516e-07,yellow,0.509,0.816
THAP5,0.905910825919046,6.05498758196456e-07,yellow,0.408,0.862
DOCK4,0.898544899460963,0.000795173083869356,yellow,0.363,0.671
SNX13,0.894556509017144,1.33746723469345e-07,yellow,0.526,0.937
KLHL2,0.885961330336662,5.71042216462722e-06,yellow,0.495,0.921
PCMTD1,0.878060287647986,1.47650993028877e-06,yellow,0.497,0.874
SEMA3C,0.873233004034069,4.15779780400918e-05,yellow,0.511,0.775
ABCA1,0.870631735163802,0.000147510856828939,yellow,0.427,0.55
UBE2W,0.868144325566405,8.25293414087285e-08,yellow,0.555,0.933
CNIH4,0.863249076085499,2.95358388347307e-07,yellow,0.555,0.803
PPP4R2,0.860578373117073,3.20702739168219e-07,yellow,0.534,0.911
ARL5B,0.852506503081736,3.68027202396079e-06,yellow,0.477,0.803
ASPH,0.852062333509057,0.00029274424802493,yellow,0.383,0.819
RAB18,0.837551613487156,4.36934408814993e-08,yellow,0.524,0.877
ST3GAL6,0.83598395962499,5.18214250949403e-06,yellow,0.453,0.847
B3GNT2,0.835376954304917,6.82462999576264e-08,yellow,0.485,0.825
RNFT1,0.831969373879348,2.80293918432758e-05,yellow,0.462,0.798
SLC35F5,0.828277430350281,3.68027202396079e-06,yellow,0.392,0.828
ALCAM,0.826975979580788,2.33707892068638e-06,yellow,0.348,0.773
NAB1,0.821455096479062,7.46785446557236e-08,yellow,0.518,0.886
GRAMD1C,0.815367382657854,0.00136945532093422,yellow,0.338,0.739
ABHD13,0.814112437937072,4.48113232226022e-07,yellow,0.53,0.845
TMEM170B,0.811321295422594,8.47494380560505e-06,yellow,0.477,0.875
RGS18,0.809564961030014,1.76921262408682e-06,yellow,0.501,0.846
SCRN3,0.806067013092974,8.49500501166448e-06,yellow,0.477,0.815
EXOC8,0.803949793574671,3.62215943277423e-07,yellow,0.507,0.933
VCPIP1,0.803090917832283,9.63798008490237e-08,yellow,0.517,0.761
ZNF703,-0.803080343090354,0.000137203166779468,brown,-0.291,0.553
CXorf23,0.795759504397571,2.09042282794333e-06,yellow,0.528,0.884
GALNT3,0.79428910430873,2.28278700079382e-06,yellow,0.533,0.866
AZI2,0.794112034186848,7.96723789020629e-06,yellow,0.514,0.852
ANGPT1,0.792240433182624,0.00160684129238086,yellow,0.262,0.424
BLZF1,0.789440719253054,6.18655346906216e-07,yellow,0.465,0.801
TMEM55A,0.785955896405758,9.60121350564131e-06,yellow,0.45,0.908
EDEM3,0.781207080213834,2.52986303113015e-07,yellow,0.421,0.782
THAP1,0.780760971008413,6.69600512251277e-07,yellow,0.48,0.855
GPR34,0.775772153237627,0.000928729053580692,yellow,0.38,0.639
TMEM65,0.774269443362514,5.32100435307373e-06,yellow,0.468,0.873
LYSMD3,0.767539975964121,1.01368537175892e-06,yellow,0.498,0.853
C20orf197,0.76748405355887,5.62717063283011e-05,yellow,0.422,0.689
NDUFB3,0.76482779756028,7.08044642225829e-06,yellow,0.523,0.787
SP3,0.762748322475916,1.28648833005132e-07,yellow,0.52,0.946
YAF2,0.759876073155203,4.55724548985107e-07,yellow,0.466,0.814
PPP1R12A,0.759718846117693,6.04796403658513e-08,yellow,0.536,0.916
SPAG1,0.759426692100843,0.000162259712350462,yellow,0.423,0.644
CCPG1,0.755390807674707,1.05958350470608e-05,yellow,0.472,0.893
ST8SIA4,0.744779017813463,5.10049133834333e-07,yellow,0.46,0.907
C4orf33,0.739322513891542,5.91538932588742e-05,yellow,0.471,0.772
ELMOD2,0.738348036335368,1.55714221708654e-06,yellow,0.521,0.874
KIAA1468,0.734722637224568,3.410247733953e-06,yellow,0.476,0.847
SLC37A3,0.731354175872018,0.000217329009593723,yellow,0.524,0.809
IKBIP,0.728841952284563,6.26233887640765e-06,yellow,0.447,0.823
AMN1,0.727349379121845,6.17906206056311e-07,yellow,0.494,0.846
ZEB1,0.726725862844964,2.11676746144994e-07,yellow,0.417,0.865
B3GNT5,0.726413613635744,0.000195511990673415,yellow,0.396,0.846
FMR1,0.724914073136732,1.33746723469345e-07,yellow,0.478,0.891
GPR160,0.72428106914992,9.35568177522486e-06,yellow,0.503,0.735
CAPZA2,0.724027337170535,4.96603446024896e-08,yellow,0.556,0.885
UBR3,0.723397724070375,8.78346094703359e-07,yellow,0.425,0.865
TPM2,-0.722379409446402,0.000165640322191784,brown,-0.431,0.566
C5orf30,0.722189353309423,9.21464550406777e-08,yellow,0.593,0.771
TAF7,0.72062526454704,1.68745793023821e-07,yellow,0.534,0.86
SGMS2,0.72020954084145,0.00475612350240596,yellow,0.435,0.716
STRN3,0.718989937769322,1.85610919824821e-06,yellow,0.485,0.858
SGMS1,0.718591501672431,8.6841576759961e-06,yellow,0.393,0.889
ROCK1,0.717556806299237,3.65703520650231e-07,yellow,0.478,0.913
RB1CC1,0.717270012476376,6.04796403658513e-08,yellow,0.546,0.9
NEK7,0.716874824340041,2.52986303113015e-07,yellow,0.465,0.912
RRM2B,0.715247447416256,2.95358388347307e-07,yellow,0.508,0.939
ARID4B,0.714413031644724,7.79145850869992e-07,yellow,0.488,0.878
FAM160B1,0.713448429516772,1.73101575747566e-07,yellow,0.553,0.923
CPEB4,0.709642738976008,4.82456700006716e-06,yellow,0.471,0.939
CSGALNACT2,0.705711058292429,6.66596259616618e-06,yellow,0.57,0.893
RP2,0.704564728568065,8.24962000221744e-06,yellow,0.485,0.91
GMFB,0.703208646158079,4.55724548985107e-07,yellow,0.521,0.843
HECW2,0.703136307257188,0.0136970778249114,yellow,0.461,0.695
C4orf32,0.701734368739199,3.41746266767013e-06,yellow,0.467,0.791
HCFC1,-0.699266274501732,1.68745793023821e-07,brown,-0.487,0.88
STARD3NL,0.697482262904324,3.27942153010919e-08,yellow,0.588,0.842
DACH1,0.697139134365425,0.000141546251969249,yellow,0.322,0.51
FAR1,0.69710052634125,2.93434510802894e-06,yellow,0.519,0.951
FNDC3A,0.696451861035442,1.68745793023821e-07,yellow,0.473,0.844
MPP7,0.692073972280282,4.37133072900924e-05,yellow,0.485,0.777
CHUK,0.690942296398915,1.73413082345998e-06,yellow,0.505,0.917
PKN2,0.688669433004241,3.65132923426309e-07,yellow,0.453,0.828
SERPINB2,0.688493812085252,0.000299191629250861,yellow,0.391,0.601
SENP6,0.687851713264347,7.25932298090994e-06,yellow,0.465,0.844
SLC25A40,0.687734284551618,1.3255934889784e-05,yellow,0.462,0.845
CPNE8,0.685191159554569,0.00015739871495975,yellow,0.508,0.803
BAZ2B,0.683037107969479,2.94914055901324e-06,yellow,0.481,0.899
FCGBP,-0.680896095232066,0.00208026809057995,brown,-0.491,0.506
MTMR6,0.680123215665161,9.47482856917776e-07,yellow,0.52,0.936
IDI1,0.678198852297594,7.09143928597875e-07,yellow,0.469,0.857
SLCO4C1,0.677914339839137,0.00133446092367378,yellow,0.419,0.683
DDX11,-0.677716693840751,0.000243148969115631,brown,-0.294,0.426
YOD1,0.67706245425876,0.00303397239353092,yellow,0.371,0.508
ACSL4,0.675730962271661,3.3689151356976e-06,yellow,0.476,0.88
ABHD3,0.671927677026959,2.44223621671549e-05,yellow,0.472,0.876
BAG4,0.670643062288186,7.17952336921064e-07,yellow,0.488,0.829
THAP6,0.668123316074227,2.16930020166362e-05,yellow,0.363,0.665
FAM91A1,0.666167434793529,6.04796403658513e-08,yellow,0.537,0.912
KIAA0754,-0.663253494796685,4.61250019855293e-05,brown,-0.43,0.744
WBP4,0.659647559278006,9.9439341193107e-05,yellow,0.471,0.598
IFRD1,0.655990580533734,0.000138936132098636,yellow,0.474,0.825
IL18R1,0.652343339472885,6.97468670260258e-05,yellow,0.403,0.646
MIER1,0.650633388676314,3.27942153010919e-08,yellow,0.54,0.888
PLCG1,-0.648163664808056,1.23602298579158e-05,brown,-0.518,0.777
CCNG2,0.647571277317229,1.51315759981745e-05,yellow,0.437,0.818
TRIM66,-0.647166565942035,0.000115903706761077,brown,-0.332,0.58
SLC22A15,0.646782000754424,2.8080930302178e-05,yellow,0.452,0.74
SLK,0.64515681359169,1.07986523271479e-06,yellow,0.433,0.763
TSNAX,0.644664284516693,8.78346094703359e-07,yellow,0.475,0.85
FAM174A,0.643992752602902,4.61827157736111e-05,yellow,0.338,0.701
PZP,-0.642210618152998,0.00324321551575148,brown,-0.311,0.487
UEVLD,0.640825094864805,7.5124864709396e-05,yellow,0.392,0.724
ADAM9,0.640399078907353,0.000737726121668316,yellow,0.441,0.846
JAK2,0.639605092060886,2.36672356660221e-05,yellow,0.539,0.86
CXCL6,0.637932561099165,0.00307101683249319,yellow,0.256,0.594
BTBD11,-0.636062973490627,0.000580684131321953,brown,-0.411,0.503
TGFBR1,0.635827858365807,2.11676746144994e-07,yellow,0.485,0.867
C9orf72,0.63509045840395,7.08431245093317e-05,yellow,0.492,0.861
ST6GALNAC3,0.629587864019436,5.99932226636109e-05,yellow,0.508,0.741
CARD16,0.629157840436278,0.0040134376760679,yellow,0.436,0.666
CASC4,0.628590341096929,9.69272626627326e-07,yellow,0.416,0.881
EIF3B,-0.6261368645975,1.06254798682277e-05,brown,-0.469,0.768
HEATR5A,0.625751198845144,4.42113433471404e-05,yellow,0.435,0.83
SPTAN1,-0.625619750620021,7.34411765086831e-06,brown,-0.503,0.848
ATP8B4,0.625437455035244,1.30407147802965e-05,yellow,0.465,0.724
PDPR,-0.624469955144027,0.00022447250019947,brown,-0.317,0.431
MFN1,0.622935824704499,3.87884959814469e-05,yellow,0.455,0.843
FLNA,-0.622246570220846,6.39197494276252e-07,brown,-0.426,0.812
NFXL1,0.620756563219903,0.0388485637015809,yellow,0.125,0.523
OSTM1,0.619751718795385,2.39540585924182e-06,yellow,0.482,0.846
HIST1H2AK,0.618937186179481,0.000266737782993385,yellow,0.354,0.569
APBA2,-0.617450536229563,0.000117630180255793,brown,-0.383,0.609
TBK1,0.616359454318091,3.23939700631323e-06,yellow,0.51,0.863
ARRDC3,0.616078075283232,8.22357208210858e-06,yellow,0.466,0.784
GALNT7,0.615896004783509,4.42090813956591e-06,yellow,0.479,0.92
FBXO30,0.615733090364053,1.57863090661635e-05,yellow,0.486,0.849
C11orf54,0.615110145015402,4.96603446024896e-08,yellow,0.526,0.908
TXN,0.614862283426761,3.49718568465919e-05,yellow,0.519,0.711
FAM8A1,0.614267133065716,1.37512729285735e-06,yellow,0.494,0.857
MAP3K8,0.613704176456067,6.75755606159672e-05,yellow,0.321,0.42
STX7,0.613249124940449,8.93683171578524e-07,yellow,0.576,0.89
ERGIC2,0.611090117918304,6.85626282325078e-07,yellow,0.461,0.777
MAP4,-0.610680160612015,3.23939700631323e-06,brown,-0.519,0.846
NHS,0.610311611959689,0.00417188895844195,yellow,0.355,0.722
TRIM28,-0.605684841934304,1.09875927815748e-06,brown,-0.473,0.815
HORMAD1,0.60512163670989,1.42646757388333e-05,yellow,0.462,0.747
STXBP3,0.604887138143646,9.06205462110705e-07,yellow,0.515,0.913
TBC1D23,0.603102196332354,2.97569626428015e-07,yellow,0.535,0.88
MYO5A,0.602327866987351,2.46157639107041e-06,yellow,0.393,0.84
GLG1,-0.602281003709625,1.41994694253207e-06,brown,-0.519,0.817
GPI,-0.602244063191109,1.31129545120068e-06,brown,-0.51,0.907
SLMAP,0.601238412287499,1.06759033593472e-05,yellow,0.483,0.928
PGGT1B,0.600466769137805,0.000261609875375237,yellow,0.445,0.856
ZMYM3,-0.599974180111864,4.36950687692491e-07,brown,-0.481,0.786
EPB41L2,-0.59873426134706,0.000103587425215767,brown,-0.324,0.513
DGKA,-0.598107764201628,1.09934962298296e-05,brown,-0.471,0.793
ZNRF2,0.596838228539855,4.91497341925742e-05,yellow,0.453,0.826
DNMT1,-0.596447892256368,7.17952336921064e-07,brown,-0.495,0.859
TANK,0.595694097219632,1.13219512527193e-06,yellow,0.531,0.909
RNF139,0.593858912367677,1.546856741772e-06,yellow,0.471,0.799
KBTBD7,0.593322190282844,0.000111001974719243,yellow,0.434,0.786
CD4,-0.593125162867301,6.19046308939221e-08,brown,-0.321,0.689
KRCC1,0.591703836954839,1.47884606116856e-05,yellow,0.5,0.789
CDC25B,-0.5894134432808,2.38479527361286e-06,brown,-0.523,0.861
S100A8,0.589246036248247,7.12559754000481e-06,yellow,0.564,0.792
NECAB1,0.588718167364817,0.000732467985652033,yellow,0.221,0.508
PLA2G4A,0.588246618828407,0.00114782589150638,yellow,0.428,0.687
UBA3,0.587987475944364,2.90595552008091e-06,yellow,0.507,0.871
LONRF1,0.586701579192588,2.96783558069965e-05,yellow,0.441,0.881
DNAJC11,-0.585939360387724,6.04796403658513e-08,brown,-0.497,0.844
CCNT2,0.584995374706536,0.000776671403556668,yellow,0.444,0.787
CLSTN1,-0.58274836958665,1.15877464100903e-07,brown,-0.556,0.896
KIAA1109,0.581378722577649,2.10112243119909e-05,yellow,0.45,0.834
CEP164,-0.580868112883499,1.70391795352267e-06,brown,-0.378,0.631
TMC8,-0.580318726407929,4.87835618863672e-06,brown,-0.55,0.829
PPDPF,-0.579925287076155,0.00029274424802493,brown,-0.404,0.661
NFATC3,-0.579594892416742,1.61451993808553e-06,brown,-0.555,0.874
POM121,-0.578835232404923,2.98193184721183e-07,brown,-0.452,0.68
GAB1,0.578428384718296,0.00112093920675895,yellow,0.406,0.807
RICTOR,0.578148137960231,1.4521216334205e-05,yellow,0.381,0.573
RPAP1,-0.577030560515995,1.19503322182668e-06,brown,-0.42,0.741
EXOC6,0.575961707402236,1.45839925107371e-05,yellow,0.558,0.881
DPY19L3,0.574585150656078,0.000736746672577669,yellow,0.445,0.689
EFHC2,0.571576764620819,0.00972631426007328,yellow,0.234,0.533
SCRN1,-0.571513217461444,5.96164208881277e-06,brown,-0.527,0.689
TCFL5,0.570800420022442,9.19207411994701e-06,yellow,0.397,0.711
SPOPL,0.57017772201171,1.05335773462831e-06,yellow,0.505,0.955
FOXP4,-0.569728221079892,2.33632722807636e-05,brown,-0.515,0.624
IRAK3,0.569618275331449,0.000411184648635741,yellow,0.464,0.802
UBAP2,-0.5693872618891,6.96381206106976e-07,brown,-0.581,0.806
LPCAT2,0.569202452350904,0.000948270696883415,yellow,0.386,0.737
STAG3L3,-0.568665292236073,7.87781423306393e-05,brown,-0.462,0.824
SSBP3,-0.568648255845249,0.000111497368184185,brown,-0.34,0.646
TAF15,-0.566457884129748,7.13561331823511e-07,brown,-0.45,0.773
SMARCA4,-0.563673119762408,3.37298846777781e-08,brown,-0.554,0.789
GMCL1,0.562177422653822,1.67546621004332e-07,yellow,0.484,0.824
TERF2,-0.561838835617625,1.1606976787636e-06,brown,-0.5,0.794
PTPN18,-0.560863158221841,4.4894739263273e-07,brown,-0.423,0.781
PRR12,-0.560574453848813,2.00365555847231e-05,brown,-0.489,0.766
FTO,-0.560324776087982,1.4609701842468e-06,brown,-0.53,0.865
RPGR,0.559294882159712,0.000771873027523331,yellow,0.39,0.841
DCHS1,-0.558941258415902,3.14907193802042e-05,brown,-0.416,0.475
MED30,0.557029184548165,2.95358388347307e-07,yellow,0.536,0.777
TMEM71,0.556850994393974,4.7157236141945e-06,yellow,0.476,0.818
CKLF,0.556721828901629,4.78117541834206e-06,yellow,0.516,0.751
GABBR1,-0.556420385025332,2.86835528557987e-05,brown,-0.433,0.724
JAG1,0.556156448945056,0.00042821756050813,yellow,0.405,0.751
RMI1,0.554290940588854,3.17340969926812e-05,yellow,0.487,0.864
ZBTB20,-0.553383682165976,9.62156706806963e-07,brown,-0.49,0.811
AHCTF1,0.552975631484835,9.4289389666014e-06,yellow,0.263,0.672
ARID4A,0.552348264160085,1.97556317441598e-05,yellow,0.419,0.842
OSGIN2,0.55184725837898,5.22760780685027e-05,yellow,0.446,0.721
PRPF8,-0.55125299164482,9.58885184458198e-08,brown,-0.549,0.847
LXN,0.550706651983326,0.000826702600147556,yellow,0.436,0.744
TRAPPC6B,0.550122030378192,2.3065252236365e-06,yellow,0.482,0.827
FOXRED2,-0.549816645853607,0.000448282972430009,brown,-0.247,0.405
P2RY14,0.548895011398313,0.023859857283964,yellow,0.169,0.359
NAT10,-0.546879066448973,9.69272626627326e-07,brown,-0.597,0.819
LHPP,-0.546824127090202,5.22760780685027e-05,brown,-0.285,0.537
SLFN12,0.546100296326261,0.000161833611904375,yellow,0.433,0.611
EHMT2,-0.545089353674496,3.43491256627469e-05,brown,-0.382,0.742
CDK5RAP2,-0.545068280689894,0.00106103833162568,brown,-0.228,0.404
WDFY1,0.543649449940294,2.32799476715338e-06,yellow,0.431,0.726
ZFAND6,0.543042349686059,2.32799476715338e-06,yellow,0.517,0.834
SUPT5H,-0.542233791236644,1.15381011612726e-06,brown,-0.545,0.828
CHMP2B,0.541732250041353,2.92438162222501e-06,yellow,0.458,0.676
IDH3G,-0.541029116472691,1.71007028393782e-07,brown,-0.475,0.821
ARFIP1,0.540209876017539,4.82456700006716e-06,yellow,0.491,0.808
ZNF844,0.539731493525529,0.0015936945085384,yellow,0.301,0.363
ZC3H12C,0.538339781324695,0.00178024621202667,yellow,0.361,0.616
RBM7,0.53810373904562,5.45938055708519e-07,yellow,0.528,0.885
MORC3,0.536322644084466,4.4973463844524e-06,yellow,0.479,0.845
XYLT2,-0.535723439064529,9.13101455971738e-06,brown,-0.412,0.711
RNH1,-0.535563546162548,3.74205517753748e-07,brown,-0.445,0.708
CEP97,0.534945062360333,0.000394787910871829,yellow,0.442,0.516
PPM1B,0.534697250009953,3.42378356284876e-06,yellow,0.471,0.85
SSFA2,0.533602661481268,5.04678884180462e-06,yellow,0.475,0.907
ABI3,-0.533455847421758,2.43451649898634e-05,brown,-0.311,0.647
PPRC1,-0.532373546291236,1.75775771179874e-06,brown,-0.544,0.846
SMARCC2,-0.531757113316194,1.1279610642898e-06,brown,-0.55,0.823
GCDH,-0.531523364128308,4.64260076168551e-05,brown,-0.355,0.629
PRPF6,-0.53051159053488,9.76344984634617e-07,brown,-0.488,0.759
SMPDL3A,0.53027553423646,0.00961332798193016,yellow,0.449,0.592
TAB3,0.530039456607819,4.78117541834206e-06,yellow,0.418,0.874
CIZ1,-0.52954558051118,1.08810279067197e-05,brown,-0.474,0.769
EFTUD2,-0.5292786385155,2.97569626428015e-07,brown,-0.47,0.807
AP1G2,-0.529153986518214,9.77911958913621e-06,brown,-0.425,0.762
RLF,0.528994678746353,1.38930386620972e-05,yellow,0.441,0.806
NUP210,-0.528659844759313,3.04410217161042e-05,brown,-0.478,0.808
BNIP2,0.527319018241993,7.74097373763641e-07,yellow,0.519,0.92
NBAS,-0.526660311852672,9.08714014190444e-06,brown,-0.538,0.763
NCAPD2,-0.525956418943537,0.000254162357450498,brown,-0.426,0.654
MAN1A1,0.52575503017811,0.00014144352067193,yellow,0.406,0.747
FTSJ3,-0.525552851278255,8.16448729635636e-07,brown,-0.483,0.767
PUF60,-0.525045966399542,1.68745793023821e-07,brown,-0.51,0.878
JUP,-0.523208551583463,0.0107709136834051,brown,-0.29,0.331
ZNF701,0.523194104239945,0.000235966073799167,yellow,0.346,0.621
HDGFRP3,0.523043979795453,0.000654308630838478,yellow,0.396,0.686
TXNDC17,0.522630918310482,4.23922936900545e-05,yellow,0.493,0.745
RAB11FIP3,-0.522619881008277,0.000228515079958224,brown,-0.431,0.652
MCTP1,0.522416778219088,0.0441131368556981,yellow,0.229,0.457
CD46,0.521303410462615,2.93434510802894e-06,yellow,0.447,0.9
USP11,-0.520964154351746,1.39135713673781e-05,brown,-0.522,0.844
ECHS1,-0.519934266560568,1.10193228608394e-07,brown,-0.493,0.852
ADAM10,0.519447925323033,8.88038712219397e-05,yellow,0.43,0.78
UBL3,0.51919096415289,3.65703520650231e-07,yellow,0.458,0.814
TMEM214,-0.518993801492599,8.7736082680784e-06,brown,-0.336,0.651
RB1,0.517776154941281,6.79483587299333e-05,yellow,0.407,0.83
HECTD3,-0.517749016342068,2.76812892852489e-06,brown,-0.457,0.668
PJA2,0.517502880113811,6.04796403658513e-08,yellow,0.475,0.901
MON1A,-0.517341618228892,9.05056670328795e-06,brown,-0.398,0.58
BAZ1B,-0.515833970473613,9.69272626627326e-07,brown,-0.53,0.876
SGK223,-0.515543553957628,1.1239935436524e-05,brown,-0.439,0.642
CLVS1,0.514582414915547,0.00576872886308909,yellow,0.214,0.531
PGM2,0.513356786035989,1.52791367986133e-05,yellow,0.406,0.829
DPH3,0.512962979869333,8.31906837956111e-06,yellow,0.491,0.775
POC1B,0.512838669041972,0.000249191764316455,yellow,0.375,0.749
MAP4K1,-0.512662265060376,2.40881632063094e-07,brown,-0.555,0.871
CDK5R1,0.511832894257709,0.00388122985234482,yellow,0.47,0.637
EPHB6,-0.511104208205461,1.4104290573282e-05,brown,-0.372,0.526
GGA2,-0.511045397291717,9.91697465562785e-07,brown,-0.53,0.809
APBB1,-0.510901788297798,3.04852637006177e-06,brown,-0.299,0.459
EXOSC10,-0.510690436055583,7.69283050278822e-07,brown,-0.549,0.902
RANGAP1,-0.510251279719901,1.24243647352724e-05,brown,-0.511,0.792
ZMIZ2,-0.510016198134344,8.58597826363563e-05,brown,-0.534,0.767
SIAH1,0.509971199933105,1.88971420903058e-06,yellow,0.46,0.841
ENO1,-0.509697905114817,2.47954839376653e-06,brown,-0.455,0.783
NISCH,-0.50870358311847,1.07986523271479e-06,brown,-0.525,0.852
UQCRC1,-0.507841912965761,5.82603022371724e-05,brown,-0.368,0.546
SEMA6A,-0.50687223214868,0.00648487742235683,brown,-0.241,0.528
MLLT6,-0.506317257493619,5.81464148723566e-06,brown,-0.549,0.866
EML3,-0.505707605584416,9.90926277547962e-07,brown,-0.386,0.687
SLC25A45,-0.504569958041323,2.83970747971874e-05,brown,-0.504,0.802
SNX29,-0.504195220203151,0.000110755705729911,brown,-0.456,0.542
ZNF281,0.503770038562815,4.40541995541447e-05,yellow,0.475,0.743
TMC6,-0.503468549504207,6.24252848100407e-05,brown,-0.479,0.802
ARHGAP32,-0.503420883538138,8.83046738100066e-05,brown,-0.375,0.398
TPP1,-0.503223915897235,1.9246386542721e-06,brown,-0.415,0.751
PTPN23,-0.502108619279465,2.1542775374337e-05,brown,-0.437,0.696
MMP19,-0.5013159001825,3.88492855927793e-05,brown,-0.442,0.688
KHSRP,-0.500972101844506,6.40117373894156e-07,brown,-0.564,0.911
VIPR1,-0.500823654315855,3.62935880394899e-05,brown,-0.249,0.527
ZNF350,0.500701657690959,6.70880217718335e-05,yellow,0.424,0.699
TOPORS,0.500290531004706,5.0128661795779e-05,yellow,0.377,0.818
RAB2A,0.500052150571126,1.59807614394394e-06,yellow,0.338,0.712
SNX10,0.500014900306416,1.69002481088721e-05,yellow,0.426,0.913
GEMIN4,-0.498177583725407,2.23457494745436e-05,brown,-0.547,0.744
SPOCK2,-0.498160919700796,6.85722079230607e-05,brown,-0.449,0.805
ZNF362,-0.497745062721954,4.96755150484526e-07,brown,-0.443,0.77
ZNF573,-0.497222107677465,1.97556317441598e-05,brown,-0.48,0.749
PPP1CB,0.497209244789608,1.63362284906581e-06,yellow,0.418,0.8
CD101,-0.497067889263171,0.0123447492268525,brown,-0.212,0.358
XRCC6,-0.497016010891425,6.58581721504154e-07,brown,-0.489,0.879
CSGALNACT1,0.496323444316352,0.00739923182707975,yellow,0.265,0.603
NPCDR1,-0.495998465029675,0.0140690575388626,brown,-0.091,0.371
ABCF1,-0.495902868558536,1.47152906540654e-06,brown,-0.581,0.865
HSP90AB1,-0.495154842228459,1.16524911506057e-05,brown,-0.486,0.794
SMCHD1,0.494987882058282,8.76998678216491e-06,yellow,0.462,0.849
PCSK7,-0.494391569768495,4.62676499723733e-05,brown,-0.548,0.781
SND1,-0.494312165354782,4.78117541834206e-06,brown,-0.514,0.749
USP36,-0.494020769009693,7.13561331823511e-07,brown,-0.547,0.842
GK,0.493872927003478,0.000892079263276541,yellow,0.34,0.739
PSMD2,-0.493727622727706,1.15877464100903e-07,brown,-0.5,0.814
GALNT6,-0.493483850069345,0.000239438428181643,brown,-0.369,0.452
NUMA1,-0.49337464803846,6.58916141302172e-07,brown,-0.539,0.886
NR4A2,0.492213383080283,0.000686577727629305,yellow,0.326,0.474
CD37,-0.491930144004199,2.74454540941014e-05,brown,-0.424,0.753
TM6SF1,0.491728532809128,0.000988036267676858,yellow,0.442,0.798
TPCN1,-0.491549095795293,3.7573624496305e-05,brown,-0.272,0.492
ENO3,-0.491481270869582,0.00039883109598873,brown,-0.378,0.635
COQ2,0.491208371868894,9.54762525563296e-05,yellow,0.537,0.667
UBE2D1,0.491021352728286,4.61250019855293e-05,yellow,0.314,0.699
NFATC2,-0.490978977334761,4.91497341925742e-05,brown,-0.482,0.785
SPAST,0.490936236552288,5.66631460705369e-06,yellow,0.515,0.877
STXBP5,0.490443340948682,0.0030168430733124,yellow,0.42,0.719
GSTP1,-0.489244696345342,2.1581429036233e-06,brown,-0.357,0.7
ZNF609,-0.487428024757365,9.0529158619236e-05,brown,-0.513,0.763
SCFD2,-0.487042870544731,5.21242181389919e-06,brown,-0.36,0.576
TRIM44,-0.486428303899978,5.55853051044949e-07,brown,-0.516,0.869
