gene,MHC_gene,instrument_chr,nSNP_primary,method_primary,OR_primary,OR_lo_primary,OR_hi_primary,p_primary,FDR_primary,nSNP_noMHC,method_noMHC,OR_noMHC,OR_lo_noMHC,OR_hi_noMHC,p_noMHC,FDR_noMHC,estimate_unchanged,verdict,direction_consistent
MFNG,FALSE,22,2,Inverse variance weighted,1.07,0.818,1.4,0.62,0.893,2,Inverse variance weighted,1.07,0.818,1.4,0.62,0.895,TRUE,ns in both,TRUE
PPIL2,FALSE,22,1,Wald ratio,0.961,0.822,1.124,0.62,0.893,1,Wald ratio,0.961,0.822,1.124,0.62,0.895,TRUE,ns in both,TRUE
PRPF8,FALSE,17,1,Wald ratio,1.139,0.681,1.903,0.62,0.893,1,Wald ratio,1.139,0.681,1.903,0.62,0.895,TRUE,ns in both,TRUE
RNF43,FALSE,17,1,Wald ratio,1.075,0.808,1.428,0.62,0.893,1,Wald ratio,1.075,0.808,1.428,0.62,0.895,TRUE,ns in both,TRUE
SIRT3,FALSE,11,1,Wald ratio,1.033,0.909,1.174,0.62,0.893,1,Wald ratio,1.033,0.909,1.174,0.62,0.895,TRUE,ns in both,TRUE
SLC2A6,FALSE,9,1,Wald ratio,0.878,0.526,1.466,0.62,0.893,1,Wald ratio,0.878,0.526,1.466,0.62,0.895,TRUE,ns in both,TRUE
ZNF200,FALSE,16,1,Wald ratio,1.062,0.837,1.348,0.62,0.893,1,Wald ratio,1.062,0.837,1.348,0.62,0.895,TRUE,ns in both,TRUE
ACAD9,FALSE,3,5,Inverse variance weighted,0.949,0.771,1.168,0.621,0.893,5,Inverse variance weighted,0.949,0.771,1.168,0.621,0.895,TRUE,ns in both,TRUE
HDHD3,FALSE,9,2,Inverse variance weighted,0.989,0.947,1.033,0.621,0.893,2,Inverse variance weighted,0.989,0.947,1.033,0.621,0.895,TRUE,ns in both,TRUE
CARNS1,FALSE,11,3,Inverse variance weighted,0.942,0.744,1.193,0.622,0.893,3,Inverse variance weighted,0.942,0.744,1.193,0.622,0.895,TRUE,ns in both,TRUE
DEPDC5,FALSE,22,2,Inverse variance weighted,0.967,0.845,1.107,0.624,0.893,2,Inverse variance weighted,0.967,0.845,1.107,0.624,0.895,TRUE,ns in both,TRUE
INTS5,FALSE,11,3,Inverse variance weighted,0.987,0.939,1.039,0.624,0.893,3,Inverse variance weighted,0.987,0.939,1.039,0.624,0.895,TRUE,ns in both,TRUE
DEXI,FALSE,16,2,Inverse variance weighted,0.971,0.862,1.094,0.627,0.893,2,Inverse variance weighted,0.971,0.862,1.094,0.627,0.895,TRUE,ns in both,TRUE
ABHD12,FALSE,20,2,Inverse variance weighted,1.047,0.868,1.263,0.629,0.893,2,Inverse variance weighted,1.047,0.868,1.263,0.629,0.895,TRUE,ns in both,TRUE
AP1G2,FALSE,14,1,Wald ratio,1.021,0.939,1.109,0.63,0.893,1,Wald ratio,1.021,0.939,1.109,0.63,0.895,TRUE,ns in both,TRUE
CDK2AP2,FALSE,11,1,Wald ratio,1.162,0.631,2.14,0.63,0.893,1,Wald ratio,1.162,0.631,2.14,0.63,0.895,TRUE,ns in both,TRUE
CDKN2B,FALSE,9,1,Wald ratio,0.977,0.889,1.074,0.63,0.893,1,Wald ratio,0.977,0.889,1.074,0.63,0.895,TRUE,ns in both,TRUE
EME2,FALSE,16,1,Wald ratio,1.03,0.913,1.163,0.63,0.893,1,Wald ratio,1.03,0.913,1.163,0.63,0.895,TRUE,ns in both,TRUE
ILVBL,FALSE,19,1,Wald ratio,0.978,0.895,1.069,0.63,0.893,1,Wald ratio,0.978,0.895,1.069,0.63,0.895,TRUE,ns in both,TRUE
MDH2,FALSE,7,1,Wald ratio,1.403,0.354,5.564,0.63,0.893,1,Wald ratio,1.403,0.354,5.564,0.63,0.895,TRUE,ns in both,TRUE
NUFIP2,FALSE,17,1,Wald ratio,0.977,0.889,1.074,0.63,0.893,1,Wald ratio,0.977,0.889,1.074,0.63,0.895,TRUE,ns in both,TRUE
STXBP3,FALSE,1,2,Inverse variance weighted,0.958,0.805,1.141,0.63,0.893,2,Inverse variance weighted,0.958,0.805,1.141,0.63,0.895,TRUE,ns in both,TRUE
STXBP5,FALSE,6,1,Wald ratio,0.945,0.751,1.19,0.63,0.893,1,Wald ratio,0.945,0.751,1.19,0.63,0.895,TRUE,ns in both,TRUE
VPS37A,FALSE,8,1,Wald ratio,1.06,0.837,1.341,0.63,0.893,1,Wald ratio,1.06,0.837,1.341,0.63,0.895,TRUE,ns in both,TRUE
SGSM2,FALSE,17,2,Inverse variance weighted,1.057,0.844,1.322,0.631,0.893,2,Inverse variance weighted,1.057,0.844,1.322,0.631,0.895,TRUE,ns in both,TRUE
CDC16,FALSE,13,3,Inverse variance weighted,1.007,0.977,1.039,0.633,0.893,3,Inverse variance weighted,1.007,0.977,1.039,0.633,0.895,TRUE,ns in both,TRUE
GALT,FALSE,9,4,Inverse variance weighted,0.979,0.896,1.07,0.637,0.893,4,Inverse variance weighted,0.979,0.896,1.07,0.637,0.895,TRUE,ns in both,TRUE
TAF7,FALSE,5,2,Inverse variance weighted,1.022,0.933,1.121,0.639,0.893,2,Inverse variance weighted,1.022,0.933,1.121,0.639,0.895,TRUE,ns in both,TRUE
ALAD,FALSE,9,2,Inverse variance weighted,1.041,0.88,1.231,0.64,0.893,2,Inverse variance weighted,1.041,0.88,1.231,0.64,0.895,TRUE,ns in both,TRUE
APOL3,FALSE,22,1,Wald ratio,1.123,0.691,1.823,0.64,0.893,1,Wald ratio,1.123,0.691,1.823,0.64,0.895,TRUE,ns in both,TRUE
CAPZA1,FALSE,1,1,Wald ratio,0.902,0.584,1.392,0.64,0.893,1,Wald ratio,0.902,0.584,1.392,0.64,0.895,TRUE,ns in both,TRUE
CD3E,FALSE,11,1,Wald ratio,1.046,0.865,1.265,0.64,0.893,1,Wald ratio,1.046,0.865,1.265,0.64,0.895,TRUE,ns in both,TRUE
CLEC4D,FALSE,12,1,Wald ratio,0.99,0.947,1.034,0.64,0.893,1,Wald ratio,0.99,0.947,1.034,0.64,0.895,TRUE,ns in both,TRUE
DCUN1D1,FALSE,3,1,Wald ratio,1.086,0.768,1.535,0.64,0.893,1,Wald ratio,1.086,0.768,1.535,0.64,0.895,TRUE,ns in both,TRUE
DICER1,FALSE,14,1,Wald ratio,1.032,0.905,1.176,0.64,0.893,1,Wald ratio,1.032,0.905,1.176,0.64,0.895,TRUE,ns in both,TRUE
EDC4,FALSE,16,1,Wald ratio,0.943,0.738,1.205,0.64,0.893,1,Wald ratio,0.943,0.738,1.205,0.64,0.895,TRUE,ns in both,TRUE
ENTPD5,FALSE,14,1,Wald ratio,1.045,0.87,1.255,0.64,0.893,1,Wald ratio,1.045,0.87,1.255,0.64,0.895,TRUE,ns in both,TRUE
GNA13,FALSE,17,1,Wald ratio,1.037,0.89,1.209,0.64,0.893,1,Wald ratio,1.037,0.89,1.209,0.64,0.895,TRUE,ns in both,TRUE
SF3A2,FALSE,19,1,Wald ratio,1.059,0.832,1.349,0.64,0.893,1,Wald ratio,1.059,0.832,1.349,0.64,0.895,TRUE,ns in both,TRUE
SMAD4,FALSE,18,1,Wald ratio,1.041,0.879,1.233,0.64,0.893,1,Wald ratio,1.041,0.879,1.233,0.64,0.895,TRUE,ns in both,TRUE
TBC1D10A,FALSE,22,1,Wald ratio,1.173,0.6,2.294,0.64,0.893,1,Wald ratio,1.173,0.6,2.294,0.64,0.895,TRUE,ns in both,TRUE
USP7,FALSE,16,1,Wald ratio,1.105,0.728,1.676,0.64,0.893,1,Wald ratio,1.105,0.728,1.676,0.64,0.895,TRUE,ns in both,TRUE
ZNF230,FALSE,19,1,Wald ratio,1.061,0.828,1.36,0.64,0.893,1,Wald ratio,1.061,0.828,1.36,0.64,0.895,TRUE,ns in both,TRUE
CLIP2,FALSE,7,2,Inverse variance weighted,0.952,0.774,1.171,0.641,0.893,2,Inverse variance weighted,0.952,0.774,1.171,0.641,0.895,TRUE,ns in both,TRUE
SMCHD1,FALSE,18,2,Inverse variance weighted,0.926,0.668,1.282,0.642,0.893,2,Inverse variance weighted,0.926,0.668,1.282,0.642,0.895,TRUE,ns in both,TRUE
QKI,FALSE,6,3,Inverse variance weighted,0.986,0.927,1.048,0.643,0.893,3,Inverse variance weighted,0.986,0.927,1.048,0.643,0.895,TRUE,ns in both,TRUE
FRMD4B,FALSE,3,2,Inverse variance weighted,1.031,0.905,1.176,0.644,0.893,2,Inverse variance weighted,1.031,0.905,1.176,0.644,0.895,TRUE,ns in both,TRUE
TRIM23,FALSE,5,2,Inverse variance weighted,0.961,0.811,1.139,0.646,0.893,2,Inverse variance weighted,0.961,0.811,1.139,0.646,0.895,TRUE,ns in both,TRUE
VAMP1,FALSE,12,4,Inverse variance weighted,1.012,0.963,1.064,0.646,0.893,4,Inverse variance weighted,1.012,0.963,1.064,0.646,0.895,TRUE,ns in both,TRUE
PDE4A,FALSE,19,2,Inverse variance weighted,0.904,0.587,1.393,0.648,0.893,2,Inverse variance weighted,0.904,0.587,1.393,0.648,0.895,TRUE,ns in both,TRUE
BTBD2,FALSE,19,1,Wald ratio,0.868,0.47,1.601,0.65,0.893,1,Wald ratio,0.868,0.47,1.601,0.65,0.895,TRUE,ns in both,TRUE
CYYR1,FALSE,21,2,Inverse variance weighted,1.029,0.911,1.162,0.65,0.893,2,Inverse variance weighted,1.029,0.911,1.162,0.65,0.895,TRUE,ns in both,TRUE
NISCH,FALSE,3,1,Wald ratio,0.917,0.63,1.334,0.65,0.893,1,Wald ratio,0.917,0.63,1.334,0.65,0.895,TRUE,ns in both,TRUE
PSMD2,FALSE,3,1,Wald ratio,0.866,0.466,1.611,0.65,0.893,1,Wald ratio,0.866,0.466,1.611,0.65,0.895,TRUE,ns in both,TRUE
RBM18,FALSE,9,1,Wald ratio,0.875,0.492,1.558,0.65,0.893,1,Wald ratio,0.875,0.492,1.558,0.65,0.895,TRUE,ns in both,TRUE
SARM1,FALSE,17,1,Wald ratio,1.029,0.91,1.164,0.65,0.893,1,Wald ratio,1.029,0.91,1.164,0.65,0.895,TRUE,ns in both,TRUE
HSDL2,FALSE,9,3,Inverse variance weighted,1.011,0.964,1.061,0.651,0.893,3,Inverse variance weighted,1.011,0.964,1.061,0.651,0.895,TRUE,ns in both,TRUE
RAB3GAP1,FALSE,2,2,Inverse variance weighted,1.048,0.855,1.284,0.653,0.893,2,Inverse variance weighted,1.048,0.855,1.284,0.653,0.895,TRUE,ns in both,TRUE
MS4A6A,FALSE,11,3,Inverse variance weighted,0.975,0.871,1.091,0.654,0.893,3,Inverse variance weighted,0.975,0.871,1.091,0.654,0.895,TRUE,ns in both,TRUE
CXCL6,FALSE,4,2,Inverse variance weighted,1.118,0.685,1.825,0.655,0.893,2,Inverse variance weighted,1.118,0.685,1.825,0.655,0.895,TRUE,ns in both,TRUE
