sex,module,cor_ME_RA,direction,consistent,gene,logFC,DEG_FDR,kME
Male,brown,-0.59,down in RA,FALSE,GTPBP3,-0.26984365502872,0.00663876147699902,0.569
Male,brown,-0.59,down in RA,FALSE,GTPBP6,-0.30349747195951,0.000749529009626516,0.606
Male,brown,-0.59,down in RA,FALSE,GUSB,-0.350461879468678,1.24894892689803e-05,0.765
Male,brown,-0.59,down in RA,FALSE,GUSBP1,-0.238857201446927,0.0162953037095067,0.388
Male,brown,-0.59,down in RA,FALSE,GYS1,-0.369051095058917,0.000175723534572742,0.614
Male,brown,-0.59,down in RA,FALSE,H1FX,-0.299130347355236,0.0040326635603577,0.732
Male,brown,-0.59,down in RA,FALSE,HADHA,-0.385957157587196,1.26482851750339e-05,0.688
Male,brown,-0.59,down in RA,FALSE,HAS3,-0.336760428466445,0.00142368177361548,0.637
Male,brown,-0.59,down in RA,FALSE,HAUS5,-0.220675934632785,0.0264587664499494,0.624
Male,brown,-0.59,down in RA,FALSE,HAUS7,-0.330023974568461,7.70859388402517e-05,0.668
Male,brown,-0.59,down in RA,FALSE,HCFC1,-0.699266274501732,1.68745793023821e-07,0.88
Male,brown,-0.59,down in RA,FALSE,HCFC1R1,-0.305782276736747,0.000261131772377586,0.579
Male,brown,-0.59,down in RA,FALSE,HCST,-0.24465074790405,0.0044983458418057,0.731
Male,brown,-0.59,down in RA,FALSE,HDAC1,-0.337669287657709,1.06284565233471e-05,0.837
Male,brown,-0.59,down in RA,FALSE,HDAC6,-0.453010968908817,2.67763859891125e-06,0.764
Male,brown,-0.59,down in RA,FALSE,HDHD3,-0.291480036036536,0.0220982566002376,0.376
Male,brown,-0.59,down in RA,FALSE,HEATR1,-0.25619103704363,0.000960782624985196,0.77
Male,brown,-0.59,down in RA,FALSE,HECTD3,-0.517749016342068,2.76812892852489e-06,0.668
Male,brown,-0.59,down in RA,FALSE,HEMK1,-0.268976192209109,0.00625466389871222,0.583
Male,brown,-0.59,down in RA,FALSE,HERC1,-0.256745751953761,0.00525077425994411,0.586
Male,brown,-0.59,down in RA,FALSE,HEXA,-0.361928502586906,4.46153402600997e-06,0.728
Male,brown,-0.59,down in RA,FALSE,HIC2,-0.174430080315896,0.0175970124131827,0.443
Male,brown,-0.59,down in RA,FALSE,HIGD2A,-0.244063968651,0.00130345006047571,0.626
Male,brown,-0.59,down in RA,FALSE,HINT2,-0.206586850065199,0.0131139682987116,0.407
Male,brown,-0.59,down in RA,FALSE,HIRIP3,-0.142900200611179,0.0367987641046702,0.398
Male,brown,-0.59,down in RA,FALSE,HKR1,-0.368910739896442,0.003965355050253,0.621
Male,brown,-0.59,down in RA,FALSE,HLA-DMA,-0.393980377447067,3.78779019102732e-05,0.626
Male,brown,-0.59,down in RA,FALSE,HLA-DRB1,-0.425756022390783,0.000157203039386766,0.628
Male,brown,-0.59,down in RA,FALSE,HMGA1,-0.381249119339454,0.000335430790820424,0.786
Male,brown,-0.59,down in RA,FALSE,HMGXB3,-0.214529634917735,0.0225191521989172,0.573
Male,brown,-0.59,down in RA,FALSE,HMGXB4,-0.231666958632886,0.00412235227753227,0.698
Male,brown,-0.59,down in RA,FALSE,HMOX2,-0.278133915219328,0.00102569323853496,0.653
Male,brown,-0.59,down in RA,FALSE,HN1L,-0.232367658620404,0.0011133438928083,0.624
Male,brown,-0.59,down in RA,FALSE,HNRNPA0,-0.299283980611158,0.000948881212007746,0.618
Male,brown,-0.59,down in RA,FALSE,HNRNPAB,-0.235279331266011,0.00110186637673677,0.672
Male,brown,-0.59,down in RA,FALSE,HNRNPM,-0.307926775861046,0.00011519252718313,0.718
Male,brown,-0.59,down in RA,FALSE,HNRNPU,-0.203884085755686,0.00374579288435471,0.617
Male,brown,-0.59,down in RA,FALSE,HNRNPUL1,-0.346277431335435,8.93913153290758e-06,0.846
Male,brown,-0.59,down in RA,FALSE,HSD17B10,-0.333868591625604,1.30407147802965e-05,0.714
Male,brown,-0.59,down in RA,FALSE,HSF1,-0.338072940452847,0.00142226227180841,0.543
Male,brown,-0.59,down in RA,FALSE,HSP90AB1,-0.495154842228459,1.16524911506057e-05,0.794
Male,brown,-0.59,down in RA,FALSE,HSPB1,-0.427628924480209,0.000369850463842473,0.669
Male,brown,-0.59,down in RA,FALSE,HSPBP1,-0.384053261498195,1.4104290573282e-05,0.697
Male,brown,-0.59,down in RA,FALSE,HTT,-0.376190066800637,2.22073881826887e-05,0.743
Male,brown,-0.59,down in RA,FALSE,HVCN1,-0.343499220202293,0.000584224492286175,0.559
Male,brown,-0.59,down in RA,FALSE,HYI,-0.293662830696749,0.00178552743946156,0.531
Male,brown,-0.59,down in RA,FALSE,HYOU1,-0.333466477034015,0.000661830422054413,0.721
Male,brown,-0.59,down in RA,FALSE,ICAM2,-0.416552621433601,3.49718568465919e-05,0.818
Male,brown,-0.59,down in RA,FALSE,ICMT,-0.246144480911504,0.0238732319479415,0.501
Male,brown,-0.59,down in RA,FALSE,IDH2,-0.38157887109068,0.000138745509847396,0.706
Male,brown,-0.59,down in RA,FALSE,IDH3A,-0.245420888253348,0.00147952292970837,0.671
Male,brown,-0.59,down in RA,FALSE,IDH3B,-0.42777739697007,6.87320412023034e-07,0.837
Male,brown,-0.59,down in RA,FALSE,IDH3G,-0.541029116472691,1.71007028393782e-07,0.821
Male,brown,-0.59,down in RA,FALSE,IFFO2,-0.280124875571023,0.00150102753418343,0.622
Male,brown,-0.59,down in RA,FALSE,IFT172,-0.430255272883714,0.00117356711242378,0.434
Male,brown,-0.59,down in RA,FALSE,IFT27,-0.3886564373833,0.000100586492111683,0.508
Male,brown,-0.59,down in RA,FALSE,IGSF8,-0.318244555065707,0.00434837032373189,0.488
Male,brown,-0.59,down in RA,FALSE,IK,-0.216922645332295,0.000988036267676858,0.594
Male,brown,-0.59,down in RA,FALSE,IKBKB,-0.211701126496134,0.00927169451036159,0.528
Male,brown,-0.59,down in RA,FALSE,IKBKE,-0.309072996050099,0.000476270825909751,0.661
Male,brown,-0.59,down in RA,FALSE,IKZF1,-0.480962013663006,7.8091669166214e-06,0.778
Male,brown,-0.59,down in RA,FALSE,IKZF3,-0.361959476218843,0.0125713219059396,0.615
Male,brown,-0.59,down in RA,FALSE,IL10RA,-0.267216100210073,0.000137303642118505,0.729
Male,brown,-0.59,down in RA,FALSE,IL11RA,-0.404015308220299,0.00103850445015366,0.544
Male,brown,-0.59,down in RA,FALSE,IL18BP,-0.328453363067327,0.000370082022496994,0.757
Male,brown,-0.59,down in RA,FALSE,IL21R,-0.429641846814718,0.000956393496572474,0.597
Male,brown,-0.59,down in RA,FALSE,IL27RA,-0.388029517876573,6.79483587299333e-05,0.787
Male,brown,-0.59,down in RA,FALSE,IL2RB,-0.441962540401291,0.00445126735980463,0.618
Male,brown,-0.59,down in RA,FALSE,IL2RG,-0.212210083824041,0.0176347188135442,0.713
Male,brown,-0.59,down in RA,FALSE,ILKAP,-0.267415406371117,0.000210630326960343,0.707
Male,brown,-0.59,down in RA,FALSE,ILVBL,-0.198912941900918,0.000868790928287273,0.474
Male,brown,-0.59,down in RA,FALSE,IMMT,-0.41189174573046,2.46032911686877e-07,0.802
Male,brown,-0.59,down in RA,FALSE,IMP4,-0.301585175094243,0.000104318251256307,0.701
Male,brown,-0.59,down in RA,FALSE,IMPDH2,-0.380599491088125,6.27763307164674e-05,0.72
Male,brown,-0.59,down in RA,FALSE,INO80,-0.245364518414812,0.00042618100968223,0.617
Male,brown,-0.59,down in RA,FALSE,INO80E,-0.218658897826414,0.00662819468325874,0.537
Male,brown,-0.59,down in RA,FALSE,INPP5B,-0.386765097622956,0.00111262099445081,0.52
Male,brown,-0.59,down in RA,FALSE,INTS1,-0.29105413703772,0.000352612064480425,0.517
Male,brown,-0.59,down in RA,FALSE,INTS4,-0.385469279761542,3.04196445000979e-06,0.663
Male,brown,-0.59,down in RA,FALSE,INTS5,-0.152609099735987,0.024633881450988,0.568
Male,brown,-0.59,down in RA,FALSE,INTS9,-0.329929084546687,7.39767431274921e-05,0.636
Male,brown,-0.59,down in RA,FALSE,INVS,-0.232550703153924,0.0109409225547512,0.369
Male,brown,-0.59,down in RA,FALSE,IPO13,-0.37471606094952,5.68366535524941e-05,0.718
Male,brown,-0.59,down in RA,FALSE,IPO9,-0.442230812838615,3.18460631853317e-05,0.751
Male,brown,-0.59,down in RA,FALSE,IRAK1,-0.292351144824846,0.00101476817862218,0.613
Male,brown,-0.59,down in RA,FALSE,IRF2BP1,-0.308689085401084,0.00172006649692985,0.502
Male,brown,-0.59,down in RA,FALSE,IRF2BP2,-0.115549200066895,0.029845935973381,0.566
Male,brown,-0.59,down in RA,FALSE,IRF3,-0.441296141485341,1.27239475814267e-05,0.835
Male,brown,-0.59,down in RA,FALSE,IRGQ,-0.324012693669586,0.000640542657441509,0.504
Male,brown,-0.59,down in RA,FALSE,ITFG2,-0.302479156296292,0.0170033781800561,0.45
Male,brown,-0.59,down in RA,FALSE,ITGAL,-0.423488459757641,6.94286372752923e-06,0.835
Male,brown,-0.59,down in RA,FALSE,ITGB7,-0.440837767344065,0.000147744482243156,0.838
Male,brown,-0.59,down in RA,FALSE,ITIH4,-0.413158761798408,0.00084284882750961,0.389
Male,brown,-0.59,down in RA,FALSE,ITPA,-0.216986196369543,0.00355465637865527,0.651
Male,brown,-0.59,down in RA,FALSE,ITPKB,-0.446986772714718,3.76446342212952e-05,0.792
Male,brown,-0.59,down in RA,FALSE,IVD,-0.279490020743592,0.00109832411053638,0.692
Male,brown,-0.59,down in RA,FALSE,JAGN1,-0.21966578925779,0.00667267644877488,0.585
Male,brown,-0.59,down in RA,FALSE,JAK1,-0.217064606414457,0.000102987864147621,0.68
Male,brown,-0.59,down in RA,FALSE,JMJD8,-0.300910158059323,0.00119489545566865,0.665
Male,brown,-0.59,down in RA,FALSE,JOSD1,-0.277050826744212,0.000949391096839235,0.619
Male,brown,-0.59,down in RA,FALSE,JRK,-0.355856899954702,2.50646298467218e-05,0.673
Male,brown,-0.59,down in RA,FALSE,JUP,-0.523208551583463,0.0107709136834051,0.331
Male,brown,-0.59,down in RA,FALSE,KARS,-0.283305435057517,0.00017542196885474,0.764
Male,brown,-0.59,down in RA,FALSE,KAT2A,-0.254809460277584,0.0247667071843256,0.433
Male,brown,-0.59,down in RA,FALSE,KCTD10,-0.166709176159414,0.027815410847145,0.436
Male,brown,-0.59,down in RA,FALSE,KDELR1,-0.395555960566129,1.63420663266658e-06,0.825
Male,brown,-0.59,down in RA,FALSE,KDM1A,-0.42239548892388,2.06357718333408e-06,0.821
Male,brown,-0.59,down in RA,FALSE,KDSR,-0.250527179954469,0.0086336517756635,0.558
Male,brown,-0.59,down in RA,FALSE,KHSRP,-0.500972101844506,6.40117373894156e-07,0.911
Male,brown,-0.59,down in RA,FALSE,KIAA0754,-0.663253494796685,4.61250019855293e-05,0.744
Male,brown,-0.59,down in RA,FALSE,KIAA1191,-0.226983015671199,0.000332079593452,0.688
Male,brown,-0.59,down in RA,FALSE,KIF13B,-0.362893418797972,0.000388370774375149,0.556
Male,brown,-0.59,down in RA,FALSE,KIF3B,-0.409300342116944,2.76245876601277e-05,0.681
Male,brown,-0.59,down in RA,FALSE,KIFC3,-0.204778859289891,0.0456173848151053,0.331
Male,brown,-0.59,down in RA,FALSE,KLC2,-0.249449429349831,0.00412076431470474,0.618
Male,brown,-0.59,down in RA,FALSE,KLF2,-0.138330427131701,0.0307504636799269,0.536
Male,brown,-0.59,down in RA,FALSE,KLHDC3,-0.298021380072169,0.000232868962692259,0.575
Male,brown,-0.59,down in RA,FALSE,KLHL26,-0.384035133236835,0.00116381893286038,0.471
Male,brown,-0.59,down in RA,FALSE,KPNA6,-0.451615066311643,6.96381206106976e-07,0.842
Male,brown,-0.59,down in RA,FALSE,KRBA1,-0.342672575084991,0.00110897932271442,0.495
Male,brown,-0.59,down in RA,FALSE,KRI1,-0.437221897882563,5.68366535524941e-05,0.67
Male,brown,-0.59,down in RA,FALSE,L3MBTL2,-0.324875598889482,7.24747175863926e-05,0.732
Male,brown,-0.59,down in RA,FALSE,LAGE3,-0.217302136368706,0.0139156736027597,0.518
Male,brown,-0.59,down in RA,FALSE,LAIR1,-0.377259750688566,0.000621474404472721,0.512
Male,brown,-0.59,down in RA,FALSE,LAMP1,-0.339639124152135,3.87580011119671e-06,0.748
Male,brown,-0.59,down in RA,FALSE,LARP1,-0.465643063411361,4.4973463844524e-06,0.829
Male,brown,-0.59,down in RA,FALSE,LARS,-0.323357489971792,2.74454540941014e-05,0.78
Male,brown,-0.59,down in RA,FALSE,LARS2,-0.212277710632055,0.015324567643751,0.343
Male,brown,-0.59,down in RA,FALSE,LAS1L,-0.435981266268297,0.00110312043994893,0.643
Male,brown,-0.59,down in RA,FALSE,LCMT1,-0.277648677149121,4.91497341925742e-05,0.785
Male,brown,-0.59,down in RA,FALSE,LDOC1,-0.426899127496182,0.00303504686014594,0.461
Male,brown,-0.59,down in RA,FALSE,LDOC1L,-0.222462304776481,0.0457252515394657,0.565
Male,brown,-0.59,down in RA,FALSE,LENG8,-0.413334881611604,0.000189497438416304,0.806
Male,brown,-0.59,down in RA,FALSE,LETM1,-0.41565948298812,2.73833510061236e-05,0.805
Male,brown,-0.59,down in RA,FALSE,LFNG,-0.314329337172476,0.000136594070589021,0.66
Male,brown,-0.59,down in RA,FALSE,LGI4,-0.176679348449527,0.0218349635821037,0.334
Male,brown,-0.59,down in RA,FALSE,LHPP,-0.546824127090202,5.22760780685027e-05,0.537
Male,brown,-0.59,down in RA,FALSE,LIMS1,-0.265890308678214,0.0470793407150982,0.362
Male,brown,-0.59,down in RA,FALSE,LMF2,-0.329462557414184,0.00274159439976134,0.508
Male,brown,-0.59,down in RA,FALSE,LMNB2,-0.292347893331867,0.00568992509020873,0.589
Male,brown,-0.59,down in RA,FALSE,LOC100131541,-0.919004093890567,2.85630562342871e-05,0.758
Male,brown,-0.59,down in RA,FALSE,LONP1,-0.245653482340221,0.00749162700860449,0.608
Male,brown,-0.59,down in RA,FALSE,LPAR5,-0.30393380967587,0.00287190202877675,0.534
Male,brown,-0.59,down in RA,FALSE,LPCAT1,-0.254125495494298,0.00743189244814666,0.599
Male,brown,-0.59,down in RA,FALSE,LRBA,-0.436627501991128,9.99307169499506e-06,0.721
Male,brown,-0.59,down in RA,FALSE,LRFN3,-0.21985397449117,0.00996181485469736,0.336
Male,brown,-0.59,down in RA,FALSE,LRRC41,-0.371821404318358,8.76998678216491e-06,0.709
Male,brown,-0.59,down in RA,FALSE,LRRC47,-0.285334651978216,0.000147224818155133,0.745
Male,brown,-0.59,down in RA,FALSE,LRRC8A,-0.366371933551806,2.93262116199114e-05,0.61
Male,brown,-0.59,down in RA,FALSE,LSG1,-0.229197829300093,0.0170823346397703,0.62
Male,brown,-0.59,down in RA,FALSE,LSM12,-0.231839137187082,0.000853280066945852,0.701
Male,brown,-0.59,down in RA,FALSE,LSS,-0.261189031976554,0.01143701842207,0.578
Male,brown,-0.59,down in RA,FALSE,LTA,-0.369953928063691,0.00658690883323047,0.494
Male,brown,-0.59,down in RA,FALSE,LTBP3,-0.455805516290471,0.00016334170425164,0.555
Male,brown,-0.59,down in RA,FALSE,LTK,-0.348633497820098,0.0385783564044911,0.382
Male,brown,-0.59,down in RA,FALSE,LUC7L,-0.273382334065023,0.00181328423576334,0.684
Male,brown,-0.59,down in RA,FALSE,LUC7L2,-0.169254296288726,0.0455286745175697,0.611
Male,brown,-0.59,down in RA,FALSE,LUZP1,-0.254088422064734,0.00307567338466133,0.577
Male,brown,-0.59,down in RA,FALSE,LZTR1,-0.18386130742446,0.0149663478177783,0.634
Male,brown,-0.59,down in RA,FALSE,LZTS2,-0.260308325543465,0.0145312713393981,0.512
Male,brown,-0.59,down in RA,FALSE,M6PR,-0.182101064844523,0.0111912503497769,0.545
Male,brown,-0.59,down in RA,FALSE,MAD1L1,-0.366543785142991,0.0140690575388626,0.572
Male,brown,-0.59,down in RA,FALSE,MADD,-0.380421578523172,3.08114335488397e-05,0.749
Male,brown,-0.59,down in RA,FALSE,MAFK,-0.397705656278347,1.47546641095054e-06,0.715
Male,brown,-0.59,down in RA,FALSE,MAGED1,-0.444679062819495,3.01207686131925e-06,0.804
Male,brown,-0.59,down in RA,FALSE,MAGED2,-0.292648605954918,0.000345723871217476,0.655
Male,brown,-0.59,down in RA,FALSE,MAN1B1,-0.339533687692792,0.000116536628531743,0.648
Male,brown,-0.59,down in RA,FALSE,MAN2C1,-0.419875064106193,0.00345985423828365,0.494
Male,brown,-0.59,down in RA,FALSE,MAP2K5,-0.279844233535586,0.00381379765860574,0.649
Male,brown,-0.59,down in RA,FALSE,MAP3K10,-0.167027552834086,0.0290691635867119,0.387
Male,brown,-0.59,down in RA,FALSE,MAP4,-0.610680160612015,3.23939700631323e-06,0.846
Male,brown,-0.59,down in RA,FALSE,MAP4K1,-0.512662265060376,2.40881632063094e-07,0.871
Male,brown,-0.59,down in RA,FALSE,MAPK1IP1L,-0.157602915870453,0.0208287044349146,0.585
Male,brown,-0.59,down in RA,FALSE,MAPKBP1,-0.268731720158931,0.00806715090099742,0.49
Male,brown,-0.59,down in RA,FALSE,MAPRE1,-0.189693728990811,0.00831455415535533,0.588
Male,brown,-0.59,down in RA,FALSE,MAPRE2,-0.240960301731229,0.000507862890462909,0.753
Male,brown,-0.59,down in RA,FALSE,MAX,-0.121146681891892,0.0367155776017596,0.606
Male,brown,-0.59,down in RA,FALSE,MAZ,-0.365079886625071,5.30885211736718e-05,0.849
Male,brown,-0.59,down in RA,FALSE,MBD1,-0.186968183391302,0.00133218473714637,0.576
Male,brown,-0.59,down in RA,FALSE,MBD3,-0.281602646041534,0.00196235890285758,0.712
Male,brown,-0.59,down in RA,FALSE,MBTPS1,-0.18146019350948,0.0326363198862677,0.419
Male,brown,-0.59,down in RA,FALSE,MCCC2,-0.41903073715303,3.76446342212952e-05,0.821
Male,brown,-0.59,down in RA,FALSE,MCF2L,-0.267397978558317,0.0177264697848631,0.414
Male,brown,-0.59,down in RA,FALSE,MCM3,-0.273505487050294,0.00209235472845538,0.752
Male,brown,-0.59,down in RA,FALSE,MCM3AP,-0.38016265500909,3.21405233238551e-06,0.801
Male,brown,-0.59,down in RA,FALSE,MCM5,-0.242490822185541,0.00261714437789267,0.494
Male,brown,-0.59,down in RA,FALSE,MCM7,-0.268785078106806,0.0017053864789332,0.671
Male,brown,-0.59,down in RA,FALSE,MDH2,-0.38849306059385,1.98580063338326e-07,0.859
Male,brown,-0.59,down in RA,FALSE,MDM4,-0.365904349497911,8.25714338653799e-05,0.742
Male,brown,-0.59,down in RA,FALSE,MEA1,-0.1570187913747,0.0444494895411064,0.443
Male,brown,-0.59,down in RA,FALSE,MED1,-0.237283707701234,0.00034351274751197,0.609
Male,brown,-0.59,down in RA,FALSE,MED24,-0.269381738606344,0.0011703792670512,0.554
Male,brown,-0.59,down in RA,FALSE,MED26,-0.308973546379982,3.97261507706657e-05,0.684
Male,brown,-0.59,down in RA,FALSE,MED27,-0.147470016754574,0.0331284400228373,0.574
Male,brown,-0.59,down in RA,FALSE,MED29,-0.162532462458949,0.0119036510681787,0.601
Male,brown,-0.59,down in RA,FALSE,MEGF8,-0.385956942744916,0.000105701259911799,0.586
Male,brown,-0.59,down in RA,FALSE,MEN1,-0.432466705578013,0.000136582298250711,0.746
Male,brown,-0.59,down in RA,FALSE,METTL13,-0.315823349170938,0.000566157731055262,0.555
Male,brown,-0.59,down in RA,FALSE,METTL2B,-0.385853350453457,0.000247416013160646,0.635
Male,brown,-0.59,down in RA,FALSE,MFGE8,-0.243815262597466,0.00350681551205267,0.471
Male,brown,-0.59,down in RA,FALSE,MFHAS1,-0.250851014323191,0.0379339475825792,0.617
Male,brown,-0.59,down in RA,FALSE,MFNG,-0.25951892445179,0.00200570681445746,0.688
Male,brown,-0.59,down in RA,FALSE,MGMT,-0.264415287486219,0.00229235670381077,0.572
Male,brown,-0.59,down in RA,FALSE,MIA,-0.28984779801862,0.00462135394127833,0.372
Male,brown,-0.59,down in RA,FALSE,MICAL3,-0.311418269668525,0.0243211502298256,0.518
Male,brown,-0.59,down in RA,FALSE,MIF4GD,-0.273026811440926,0.000116663587100625,0.618
Male,brown,-0.59,down in RA,FALSE,MINK1,-0.368367345173498,0.000592809126718971,0.77
Male,brown,-0.59,down in RA,FALSE,MLEC,-0.412292084793489,3.07973611681962e-06,0.749
Male,brown,-0.59,down in RA,FALSE,MLLT6,-0.506317257493619,5.81464148723566e-06,0.866
Male,brown,-0.59,down in RA,FALSE,MLST8,-0.232117949188451,0.0190268221813545,0.458
Male,brown,-0.59,down in RA,FALSE,MLYCD,-0.156905599659518,0.0226774769525897,0.318
Male,brown,-0.59,down in RA,FALSE,MMP17,-0.288798675519818,0.00988868902651364,0.352
Male,brown,-0.59,down in RA,FALSE,MMP19,-0.5013159001825,3.88492855927793e-05,0.688
Male,brown,-0.59,down in RA,FALSE,MMS19,-0.390817287721165,5.77753347758745e-06,0.802
Male,brown,-0.59,down in RA,FALSE,MOGS,-0.425095080658521,1.22529321544937e-05,0.721
Male,brown,-0.59,down in RA,FALSE,MON1A,-0.517341618228892,9.05056670328795e-06,0.58
Male,brown,-0.59,down in RA,FALSE,MORC2,-0.310024817240313,0.000512137122163281,0.575
Male,brown,-0.59,down in RA,FALSE,MORN3,-0.261417903789995,0.0374301031777839,0.35
Male,brown,-0.59,down in RA,FALSE,MPI,-0.46177752335547,1.53090684911008e-05,0.584
Male,brown,-0.59,down in RA,FALSE,MPRIP,-0.363520846467737,3.69461238946874e-05,0.667
Male,brown,-0.59,down in RA,FALSE,MPV17,-0.290749555577421,0.000324212151820625,0.63
Male,brown,-0.59,down in RA,FALSE,MRPL12,-0.177401239119489,0.0290486263525973,0.318
Male,brown,-0.59,down in RA,FALSE,MRPL2,-0.287931572664382,0.0234652111068308,0.44
Male,brown,-0.59,down in RA,FALSE,MRPL37,-0.27095527291824,0.000523675629813589,0.637
Male,brown,-0.59,down in RA,FALSE,MRPL38,-0.258639571963035,0.00373291248351737,0.661
Male,brown,-0.59,down in RA,FALSE,MRPL4,-0.181367388896208,0.0135108064515939,0.627
Male,brown,-0.59,down in RA,FALSE,MRPL41,-0.219766461197372,0.0175970124131827,0.471
Male,brown,-0.59,down in RA,FALSE,MRPL49,-0.21994549166987,0.00172120920868973,0.724
Male,brown,-0.59,down in RA,FALSE,MRPL55,-0.191686509132413,0.0342163060485741,0.626
Male,brown,-0.59,down in RA,FALSE,MRPS11,-0.15265361128058,0.0106404953014443,0.318
Male,brown,-0.59,down in RA,FALSE,MRPS12,-0.204857928204136,0.00955861076806154,0.36
Male,brown,-0.59,down in RA,FALSE,MRPS2,-0.257692103315143,0.00323959054040999,0.739
Male,brown,-0.59,down in RA,FALSE,MRPS34,-0.220970150212274,0.00760023447567499,0.554
Male,brown,-0.59,down in RA,FALSE,MSTO1,-0.444123622182325,1.39346439768185e-06,0.722
Male,brown,-0.59,down in RA,FALSE,MTA2,-0.288901632521888,0.000611310253021988,0.56
Male,brown,-0.59,down in RA,FALSE,MTCH1,-0.148552042328975,0.00911877301305557,0.385
Male,brown,-0.59,down in RA,FALSE,MTCH2,-0.190291872981209,0.00246434212566001,0.701
Male,brown,-0.59,down in RA,FALSE,MTDH,-0.180507072260557,0.00699469447668702,0.607
Male,brown,-0.59,down in RA,FALSE,MTHFD1,-0.410887067060758,3.23900151074303e-05,0.693
Male,brown,-0.59,down in RA,FALSE,MTHFR,-0.318554329184479,0.00361217027852303,0.614
Male,brown,-0.59,down in RA,FALSE,MTOR,-0.194764171424188,0.018313880134511,0.541
Male,brown,-0.59,down in RA,FALSE,MUM1,-0.369090490615763,0.000143611493286527,0.521
Male,brown,-0.59,down in RA,FALSE,MYBBP1A,-0.407644524186363,0.00017750973271977,0.772
Male,brown,-0.59,down in RA,FALSE,MYCBP2,-0.299116864396201,7.26844470922515e-05,0.818
Male,brown,-0.59,down in RA,FALSE,MYO1G,-0.46573687003209,0.000194543498580809,0.649
Male,brown,-0.59,down in RA,FALSE,MYO9A,-0.226728196870567,0.00462358525791855,0.652
Male,brown,-0.59,down in RA,FALSE,MZF1,-0.383623015872758,2.1170141278928e-05,0.685
Male,brown,-0.59,down in RA,FALSE,NAALADL1,-0.157879330023654,0.0432014612115672,0.423
Male,brown,-0.59,down in RA,FALSE,NAGPA,-0.282381277591129,0.000306022895709615,0.575
Male,brown,-0.59,down in RA,FALSE,NAT10,-0.546879066448973,9.69272626627326e-07,0.819
Male,brown,-0.59,down in RA,FALSE,NAT6,-0.252724815940935,0.00274014967892132,0.498
Male,brown,-0.59,down in RA,FALSE,NBAS,-0.526660311852672,9.08714014190444e-06,0.763
Male,brown,-0.59,down in RA,FALSE,NCAPD2,-0.525956418943537,0.000254162357450498,0.654
Male,brown,-0.59,down in RA,FALSE,NCAPH2,-0.264993557463809,0.0111421744666257,0.521
Male,brown,-0.59,down in RA,FALSE,NCDN,-0.325329424654609,0.00289641113231239,0.48
Male,brown,-0.59,down in RA,FALSE,NCKAP1L,-0.42203181101053,7.32361378545032e-07,0.68
Male,brown,-0.59,down in RA,FALSE,NCKIPSD,-0.317832674115309,0.000723758218886075,0.633
Male,brown,-0.59,down in RA,FALSE,NCL,-0.336191680341354,0.000868790928287273,0.65
Male,brown,-0.59,down in RA,FALSE,NCOA5,-0.374484661206828,1.05958350470608e-05,0.806
Male,brown,-0.59,down in RA,FALSE,NCOR1,-0.298408775351895,0.000244129597180805,0.676
Male,brown,-0.59,down in RA,FALSE,NCR3,-0.42194548668349,0.00999274434737181,0.517
Male,brown,-0.59,down in RA,FALSE,NDRG2,-0.242480526136379,0.011122115412014,0.531
Male,brown,-0.59,down in RA,FALSE,NDRG3,-0.42162541431077,2.9346808978753e-07,0.771
Male,brown,-0.59,down in RA,FALSE,NDUFA10,-0.236563926184967,0.00213911040434171,0.473
Male,brown,-0.59,down in RA,FALSE,NDUFA11,-0.29739684275487,0.000124974587091876,0.707
Male,brown,-0.59,down in RA,FALSE,NDUFA3,-0.316497035203249,9.05851779041458e-05,0.661
Male,brown,-0.59,down in RA,FALSE,NDUFA9,-0.209492447504405,0.0091165776340732,0.564
Male,brown,-0.59,down in RA,FALSE,NDUFAF3,-0.327169433202443,3.00738872841015e-05,0.599
Male,brown,-0.59,down in RA,FALSE,NDUFB10,-0.206496794295636,0.00501244931678681,0.544
Male,brown,-0.59,down in RA,FALSE,NDUFB9,-0.220822376083195,0.00213562302279405,0.66
Male,brown,-0.59,down in RA,FALSE,NDUFS7,-0.249428529665524,0.000638680661957572,0.536
Male,brown,-0.59,down in RA,FALSE,NDUFV1,-0.419742460309072,3.97143222467833e-06,0.847
Male,brown,-0.59,down in RA,FALSE,NEIL2,-0.292576989458878,0.0121619546913107,0.599
Male,brown,-0.59,down in RA,FALSE,NEK9,-0.278010061886151,0.000781855222208094,0.575
Male,brown,-0.59,down in RA,FALSE,NEURL4,-0.352078790929096,0.000252141959412887,0.605
Male,brown,-0.59,down in RA,FALSE,NF2,-0.480964307792561,4.28960259153985e-06,0.834
Male,brown,-0.59,down in RA,FALSE,NFATC1,-0.390246742601203,0.000197294066946163,0.643
Male,brown,-0.59,down in RA,FALSE,NFATC2,-0.490978977334761,4.91497341925742e-05,0.785
Male,brown,-0.59,down in RA,FALSE,NFATC2IP,-0.469986419442666,6.60102950797507e-05,0.819
Male,brown,-0.59,down in RA,FALSE,NFATC3,-0.579594892416742,1.61451993808553e-06,0.874
Male,brown,-0.59,down in RA,FALSE,NFRKB,-0.240690820623264,0.00356654704893743,0.582
Male,brown,-0.59,down in RA,FALSE,NFX1,-0.206156248981524,0.0478171404840703,0.508
