gene,logFC_unadj,P_unadj,FDR_unadj,logFC_adj,P_adj,FDR_adj,sig_unadjusted,sig_adjusted,status
GALNT3,0.435785572483992,1.16097043828035e-10,9.433184030213e-09,0.322067012051029,6.01544329824061e-07,5.4183675834381e-05,TRUE,TRUE,retained
ARFIP1,0.343088152496118,4.30376961866755e-10,2.39623674412735e-08,0.268752440490749,6.15161087828676e-07,5.50953649286558e-05,TRUE,TRUE,retained
TXN,0.496418260041952,7.7743850440538e-11,7.09677410057763e-09,0.352611604784761,6.41724248960951e-07,5.71497137648105e-05,TRUE,TRUE,retained
KIN,0.337546518572846,3.05727198891908e-10,1.85546574497917e-08,0.260282962710347,6.47923956578413e-07,5.73776703794693e-05,TRUE,TRUE,retained
RUVBL1,-0.293619586281115,9.96508428138023e-09,2.57086126886083e-07,-0.250255936025833,6.54960188559862e-07,5.75781215174129e-05,TRUE,TRUE,retained
CHD8,-0.325493270806081,4.34429724069851e-11,4.65844608198168e-09,-0.209826764189815,6.57492981864767e-07,5.75781215174129e-05,TRUE,TRUE,retained
TJAP1,-0.206804997027986,2.02372852966631e-11,2.7500028287181e-09,-0.132784773409528,6.93635020454063e-07,6.04075625824166e-05,TRUE,TRUE,retained
APOBEC3C,-0.330431611274216,1.23050191094072e-10,9.79616243543366e-09,-0.241990086614006,7.1422045038011e-07,6.1256335903928e-05,TRUE,TRUE,retained
CDC25B,-0.414333245458984,1.17205205832774e-10,9.47438799765136e-09,-0.295423676922708,7.14501330282808e-07,6.1256335903928e-05,TRUE,TRUE,retained
MSRB2,0.232484480076189,0.000339137157294482,0.00165505232521143,0.313679615906508,7.15039383767224e-07,6.1256335903928e-05,TRUE,TRUE,retained
FAR1,0.411638068518395,1.01480666447593e-11,1.86004621536443e-09,0.259340662834004,7.28358587507389e-07,6.20600887290755e-05,TRUE,TRUE,retained
ABHD13,0.526010541236294,1.26449736232553e-11,2.09813388656183e-09,0.318095718608254,7.41986089903666e-07,6.28813265330725e-05,TRUE,TRUE,retained
SRBD1,0.243435856320899,2.64438368207551e-08,5.59611926143051e-07,0.224265423407979,7.61764208532483e-07,6.42122418133558e-05,TRUE,TRUE,retained
EZR,-0.25832087079414,1.89740362293585e-09,7.10422168844128e-08,-0.190309382654678,7.95564260294761e-07,6.67046778458846e-05,TRUE,TRUE,retained
HEBP2,0.358489473314164,1.80585566142959e-08,4.10760502036285e-07,0.318861002901125,8.01734068002851e-07,6.68663180631161e-05,TRUE,TRUE,retained
PPP1R13B,-0.241471973448172,1.07729906042287e-08,2.73894598216867e-07,-0.211047623316127,8.07133639864983e-07,6.69120141128587e-05,TRUE,TRUE,retained
KIF5C,-0.344303011973078,5.15234992838767e-06,4.37746436025468e-05,-0.385648754071663,8.10771724643534e-07,6.69120141128587e-05,TRUE,TRUE,retained
HNRNPUL1,-0.24905638528216,1.30075373023309e-11,2.12224613338237e-09,-0.160936864222896,8.19000732370066e-07,6.69617819850973e-05,TRUE,TRUE,retained
PWP1,-0.196360006159031,6.24464508332912e-08,1.11099707052502e-06,-0.183443081297954,8.24716518739855e-07,6.69617819850973e-05,TRUE,TRUE,retained
FKBP2,-0.260499821474846,2.62424390451278e-10,1.6546382666734e-08,-0.199959957653492,8.26479168306113e-07,6.69617819850973e-05,TRUE,TRUE,retained
ELMOD2,0.458137687938318,1.5828550246789e-11,2.40771138647106e-09,0.250545596265505,8.34161292982125e-07,6.69617819850973e-05,TRUE,TRUE,retained
SPOPL,0.381970301007235,4.29554109240376e-11,4.63771330407948e-09,0.259685518360806,8.36783330255281e-07,6.69617819850973e-05,TRUE,TRUE,retained
PDCD10,0.687661363337116,1.7769978937497e-11,2.59359424066449e-09,0.379841744308651,8.36862973486276e-07,6.69617819850973e-05,TRUE,TRUE,retained
NPRL2,-0.195417291391012,8.81590601198047e-09,2.32383154626836e-07,-0.165975667417472,8.45265393680736e-07,6.72925171746942e-05,TRUE,TRUE,retained
SPTAN1,-0.428789344069455,1.12006001480155e-10,9.29237158595626e-09,-0.277551538057873,8.6005907237636e-07,6.79283248492564e-05,TRUE,TRUE,retained
EDC4,-0.198011157218949,5.73246510681915e-10,2.97821957988308e-08,-0.145495901099121,8.70040215110299e-07,6.79283248492564e-05,TRUE,TRUE,retained
BCL11B,-0.348795676372647,4.20342590334668e-09,1.27665900798562e-07,-0.284879682754335,8.7091366807773e-07,6.79283248492564e-05,TRUE,TRUE,retained
REPS1,-0.192200988355307,2.90042036110905e-09,9.81358013152148e-08,-0.155882155812608,8.8151982483813e-07,6.79283248492564e-05,TRUE,TRUE,retained
FAM91A1,0.352218879045973,1.305956194494e-11,2.12224613338237e-09,0.219750112298187,8.84441186136447e-07,6.79283248492564e-05,TRUE,TRUE,retained
FYN,-0.256055920073805,1.48302534674438e-09,5.93323059409434e-08,-0.202896841711814,8.86433643600866e-07,6.79283248492564e-05,TRUE,TRUE,retained
SEC31A,-0.248824834289922,3.40083677919491e-10,2.01094527812546e-08,-0.178311179228877,8.86457589808201e-07,6.79283248492564e-05,TRUE,TRUE,retained
PSMC6,0.740328985930895,2.34589213587835e-11,3.10741997797063e-09,0.403597641403312,8.917699695483e-07,6.79283248492564e-05,TRUE,TRUE,retained
NFATC2IP,-0.346835250617532,1.58029073192794e-10,1.16402443025141e-08,-0.258874279692786,8.92035985776571e-07,6.79283248492564e-05,TRUE,TRUE,retained
PELP1,-0.327039942859471,5.98778184863757e-11,6.0118092535079e-09,-0.219607734645405,9.17391225013699e-07,6.93033305898559e-05,TRUE,TRUE,retained
SCOC,0.969571388305884,1.93842811009417e-11,2.70402144242606e-09,0.512470433667331,9.23838855296441e-07,6.93033305898559e-05,TRUE,TRUE,retained
SLC43A1,-0.281950709013015,6.34769347815398e-10,3.20700936846606e-08,-0.218629513400276,9.26883868358741e-07,6.93033305898559e-05,TRUE,TRUE,retained
NMT2,-0.364032940886269,2.1156589956905e-08,4.64472600961969e-07,-0.325408122848079,9.27678916098432e-07,6.93033305898559e-05,TRUE,TRUE,retained
SFT2D1,0.204979326901965,8.43715105439067e-10,3.93475775356095e-08,0.161354386158971,9.32424871239674e-07,6.93293077610895e-05,TRUE,TRUE,retained
TMEM131,-0.255142899508091,1.39747751906221e-10,1.07840932770586e-08,-0.169765285223129,9.51483843359194e-07,6.99610830123839e-05,TRUE,TRUE,retained
CSNK2A2,-0.199134427390438,4.52008623829787e-10,2.50000418857156e-08,-0.149620240771352,9.53050766096352e-07,6.99610830123839e-05,TRUE,TRUE,retained
BNIP2,0.287233774003885,1.70178457235154e-11,2.50703086111938e-09,0.177608013521032,9.54236683858563e-07,6.99610830123839e-05,TRUE,TRUE,retained
EIF2B5,-0.216462401778623,1.27080618633645e-10,1.00661899071465e-08,-0.15351771114894,9.59668698571071e-07,7.00336004424805e-05,TRUE,TRUE,retained
BCL11A,-0.31955316009867,6.93771113034771e-07,8.16722483552434e-06,-0.284496039619955,9.73304120891937e-07,7.06032452848042e-05,TRUE,TRUE,retained
FAS,0.563761947549875,1.72906291400135e-10,1.22771255465781e-08,0.386297264072598,9.80701618085246e-07,7.06032452848042e-05,TRUE,TRUE,retained
CGRRF1,0.605622037833379,2.37196576892282e-11,3.1153795194637e-09,0.350366176852745,9.81136162800486e-07,7.06032452848042e-05,TRUE,TRUE,retained
SNX13,0.517996917785912,1.24679791305331e-11,2.09077398972971e-09,0.302823861402215,9.85390722746744e-07,7.06032452848042e-05,TRUE,TRUE,retained
USP11,-0.344813934096271,1.91391240244718e-11,2.69366082140847e-09,-0.206876390828022,1.00492187884568e-06,7.16481737097618e-05,TRUE,TRUE,retained
SCRIB,-0.286582744651804,4.06135086210584e-10,2.29459045302417e-08,-0.215599204509474,1.01389969050263e-06,7.16481737097618e-05,TRUE,TRUE,retained
PDIA4,-0.278902272075055,9.82554220220732e-10,4.38753602644176e-08,-0.218248391209404,1.01517806463849e-06,7.16481737097618e-05,TRUE,TRUE,retained
IGFL2,0.234334455484254,3.60858754272179e-08,7.12809090675733e-07,0.221377462658117,1.01815586569731e-06,7.16481737097618e-05,TRUE,TRUE,retained
CDK5R1,0.580682866239536,6.68481378105327e-09,1.85835684261753e-07,0.493465639639243,1.0247697578882e-06,7.17930919715187e-05,TRUE,TRUE,retained
PIP4K2B,-0.26853476426695,7.83377969612705e-11,7.09677410057763e-09,-0.179368209217319,1.03131490693253e-06,7.19319330883959e-05,TRUE,TRUE,retained
FARSB,-0.211291584603568,7.20666494747677e-10,3.51698636430577e-08,-0.159458448462076,1.06107846000558e-06,7.36818491853216e-05,TRUE,TRUE,retained
POLD2,-0.297116058194957,1.61550988937217e-10,1.17351531733518e-08,-0.210834185401908,1.06835009196982e-06,7.38614144724575e-05,TRUE,TRUE,retained
PCMTD1,0.477593053762895,1.53328766672441e-11,2.36953073437028e-09,0.286584416802828,1.10882231986993e-06,7.62779195091127e-05,TRUE,TRUE,retained
SYMPK,-0.26634572369305,3.74846332606002e-10,2.16435997834008e-08,-0.198208846475811,1.11298112587045e-06,7.62779195091127e-05,TRUE,TRUE,retained
MEN1,-0.299528165789517,2.40124985416392e-10,1.55088018506028e-08,-0.213885385958233,1.14407960928181e-06,7.80698133381348e-05,TRUE,TRUE,retained
NFATC2,-0.369601656877228,4.32274079851914e-09,1.31037236936648e-07,-0.293129176769874,1.1573283630569e-06,7.85392057965775e-05,TRUE,TRUE,retained
MED30,0.319885133937171,7.10241049088966e-11,6.70390997412537e-09,0.218560634180204,1.16092336170796e-06,7.85392057965775e-05,TRUE,TRUE,retained
EOMES,-0.462202060449007,2.0545822309469e-07,2.92985496699933e-06,-0.447356618625219,1.17573343803472e-06,7.91210602848627e-05,TRUE,TRUE,retained
UBE2G2,-0.261290989299745,1.52721127349542e-09,6.09453957066034e-08,-0.208186857727808,1.17956284761421e-06,7.91210602848627e-05,TRUE,TRUE,retained
RGS18,0.529503299830806,6.89974366653474e-11,6.63174752534067e-09,0.34733869085934,1.19759812855683e-06,7.99904207645816e-05,TRUE,TRUE,retained
SRRM2,-0.269851402645635,1.01111325344997e-10,8.56891301835051e-09,-0.177479522265212,1.2289632423623e-06,8.17390193643754e-05,TRUE,TRUE,retained
SMARCA4,-0.32473042454995,2.42032941397468e-10,1.55088018506028e-08,-0.23087608411016,1.24924669500569e-06,8.27389733335068e-05,TRUE,TRUE,retained
EAPP,0.235742230716529,3.94304089555243e-10,2.25196208828235e-08,0.170937000133927,1.26212787246428e-06,8.32423500152909e-05,TRUE,TRUE,retained
HNRNPU,-0.182492127698414,1.3547994635181e-09,5.52297010513072e-08,-0.141381192280525,1.27844557244052e-06,8.39672398265831e-05,TRUE,TRUE,retained
CSTA,0.667653587021734,2.94410754505618e-11,3.51575509338792e-09,0.408726604263794,1.28703347224464e-06,8.41805337053619e-05,TRUE,TRUE,retained
STXBP3,0.328663134244001,4.65593606544738e-11,4.892031694102e-09,0.207372299161026,1.2999218859701e-06,8.46721846634157e-05,TRUE,TRUE,retained
TRRAP,-0.28997191271836,1.21210083429263e-10,9.69865251317498e-09,-0.201287357416162,1.30557606591969e-06,8.46905165723956e-05,TRUE,TRUE,retained
TXNDC9,0.543441511439016,2.66254800748867e-11,3.337177278209e-09,0.287404355995528,1.3369315891682e-06,8.63690681969602e-05,TRUE,TRUE,retained
CYB5R4,0.29137769318797,8.04798201564564e-09,2.16116423360515e-07,0.243882939126806,1.3593445432338e-06,8.74585634081404e-05,TRUE,TRUE,retained
SEMA3C,0.622260999172272,1.29010506091837e-10,1.01679630376281e-08,0.437634613323181,1.37428064469762e-06,8.79134753129309e-05,TRUE,TRUE,retained
SNX16,0.700259571518484,2.59659572766144e-11,3.30081761734897e-09,0.419357555380654,1.37756952371338e-06,8.79134753129309e-05,TRUE,TRUE,retained
LRRK2,0.305425071784959,2.83149564406877e-10,1.75030846421396e-08,0.220999504699485,1.39924397071709e-06,8.89366238323127e-05,TRUE,TRUE,retained
SSRP1,-0.251090795210038,1.7274633373988e-10,1.22771255465781e-08,-0.168442651593163,1.42954190073158e-06,9.04974657880799e-05,TRUE,TRUE,retained
ANXA3,0.833413988381371,2.53316241069409e-09,8.8931490155392e-08,0.659761672217892,1.43591373149059e-06,9.0537232597945e-05,TRUE,TRUE,retained
TMEM167A,0.296507442581789,3.60698063182963e-11,4.06120254996646e-09,0.179694837734577,1.4521560826719e-06,9.11965590882758e-05,TRUE,TRUE,retained
GOLGA3,-0.242923938617936,2.31937363458687e-10,1.52334527508304e-08,-0.160539315929844,1.47172141746477e-06,9.17706162157829e-05,TRUE,TRUE,retained
WBP11,-0.209812246791378,2.78396870245965e-09,9.51924048955998e-08,-0.163157758043916,1.47294080457991e-06,9.17706162157829e-05,TRUE,TRUE,retained
UBA3,0.331344908918707,2.31777988048906e-11,3.0962003606906e-09,0.192974655649542,1.52410970284876e-06,9.45848080551377e-05,TRUE,TRUE,retained
CCDC88C,-0.232619163486113,9.16173060607309e-09,2.3989428495603e-07,-0.186751499001057,1.53894301533209e-06,9.51308186301169e-05,TRUE,TRUE,retained
CKLF,0.3725964357546,3.22098784012938e-10,1.9305106967285e-08,0.261337608846024,1.55870457940907e-06,9.59760167391608e-05,TRUE,TRUE,retained
PAPD7,-0.188980039988482,1.26379260996173e-07,1.9782684121973e-06,-0.173705399778059,1.57068747238906e-06,9.60364019755036e-05,TRUE,TRUE,retained
LIG4,0.711390743790794,4.84165402807303e-11,5.02098634503389e-09,0.406935775585808,1.57640587129819e-06,9.60364019755036e-05,TRUE,TRUE,retained
AKT2,-0.284756429026625,6.36200787036588e-11,6.31666316196458e-09,-0.179683909867661,1.57796283141886e-06,9.60364019755036e-05,TRUE,TRUE,retained
PRPF31,-0.229147751518333,9.59913826100484e-10,4.31086086633104e-08,-0.169490168754961,1.5858664690324e-06,9.61462044282991e-05,TRUE,TRUE,retained
VBP1,0.455989798298155,4.03564832886456e-11,4.38716721433739e-09,0.250927208658783,1.6002346076844e-06,9.6645586670227e-05,TRUE,TRUE,retained
SLC5A9,0.371559524737896,3.40504840148467e-05,0.000225804703208257,0.417078132534186,1.63334221717649e-06,9.80762636094874e-05,TRUE,TRUE,retained
MAZ,-0.297899965795865,3.12802161823034e-11,3.67962722150484e-09,-0.196233422856739,1.63636727331696e-06,9.80762636094874e-05,TRUE,TRUE,retained
VPS33B,-0.20712488108634,3.5794604208772e-10,2.08974202275138e-08,-0.150405714277132,1.6429636706796e-06,9.80986225034946e-05,TRUE,TRUE,retained
IRF2BP2,-0.174189137225527,3.45249763549138e-08,6.87142932174882e-07,-0.153497768945302,1.6499943025752e-06,9.81466422320483e-05,TRUE,TRUE,retained
VPS11,-0.243014299277488,6.52877777436562e-11,6.43207025358283e-09,-0.155094315995594,1.67166716136832e-06,9.90619904686046e-05,TRUE,TRUE,retained
SCARB1,-0.260625411773895,4.30208441532902e-08,8.1703321251604e-07,-0.23559553179428,1.7104131532708e-06,0.00010086613034837,TRUE,TRUE,retained
ATIC,-0.315441493631566,3.06046497300377e-10,1.85546574497917e-08,-0.223540430481735,1.71490978451838e-06,0.00010086613034837,TRUE,TRUE,retained
BCL7A,-0.439405923761075,6.86650935082476e-08,1.19598659554752e-06,-0.354512595086586,1.73595823827914e-06,0.000101724571412617,TRUE,TRUE,retained
TBK1,0.361424071930892,7.68094271940186e-11,7.09677410057763e-09,0.228214649035372,1.74971870421097e-06,0.000102151170127695,TRUE,TRUE,retained
AZI2,0.471666922705063,3.83063223553827e-11,4.22537732436101e-09,0.275091499807218,1.764593260053e-06,0.000102414516656678,TRUE,TRUE,retained
SELT,0.294225214450701,7.93181987551053e-11,7.14453009700986e-09,0.18472322552394,1.76722378548603e-06,0.000102414516656678,TRUE,TRUE,retained
ST6GAL1,-0.229994113035667,8.01755420986328e-08,1.35893233344167e-06,-0.186567289513142,1.78439219727902e-06,0.000103030674746188,TRUE,TRUE,retained
SRRM1,-0.155260012871246,8.40144645632743e-09,2.2332546457182e-07,-0.122830033417479,1.81726000010975e-06,0.000104329836629593,TRUE,TRUE,retained
MIER1,0.320867272706683,3.16440086673755e-11,3.69484821202845e-09,0.198439296394284,1.82012973882752e-06,0.000104329836629593,TRUE,TRUE,retained
CD58,0.385834524233232,1.5432468103155e-10,1.15290044886271e-08,0.26918858811648,1.87761348318801e-06,0.000107234859911205,TRUE,TRUE,retained
SP3,0.40331395644867,2.69878544968803e-11,3.34968149948286e-09,0.24978305507038,1.91166780708273e-06,0.000108785630480307,TRUE,TRUE,retained
CXXC5,-0.269327029394267,2.45854176360333e-08,5.27983567025604e-07,-0.237220903391244,1.92982724588178e-06,0.000109118352958274,TRUE,TRUE,retained
BMS1,-0.226462854211611,3.12637029696963e-09,1.03314412979313e-07,-0.176715735841474,1.9381932827866e-06,0.000109118352958274,TRUE,TRUE,retained
TPST1,0.658097818590708,2.22769425605736e-06,2.14378171906179e-05,0.646586266059024,1.93828197857748e-06,0.000109118352958274,TRUE,TRUE,retained
TSR1,-0.260988043806399,3.46243295006806e-09,1.11160719518058e-07,-0.21555280646137,1.9676175129553e-06,0.000110287651336581,TRUE,TRUE,retained
MED1,-0.187512894901946,2.76763480489451e-09,9.48396248468527e-08,-0.141064765344245,1.97304559264835e-06,0.000110287651336581,TRUE,TRUE,retained
IRAK3,0.497687307843546,2.55779729872916e-09,8.93981348555825e-08,0.374751320552416,2.00348963573986e-06,0.000111571255933022,TRUE,TRUE,retained
DPY19L3,0.365891377181137,6.58444545580352e-09,1.83700201274037e-07,0.293896915967105,2.01016536731449e-06,0.000111571255933022,TRUE,TRUE,retained
TTC32,0.54788832646912,1.97408536028891e-10,1.35293511018409e-08,0.362569658380387,2.02372131679405e-06,0.000111929540760086,TRUE,TRUE,retained
LYPLAL1,0.322635819947143,4.42175710881119e-11,4.70947008825614e-09,0.206162539340675,2.03203391841808e-06,0.00011199633096512,TRUE,TRUE,retained
C9orf72,0.449362570274852,1.08569817485698e-10,9.05495255569872e-09,0.30536079168418,2.04446459822858e-06,0.000112134494552135,TRUE,TRUE,retained
SAP30,0.436380215007761,2.98624571842914e-09,9.97292187703359e-08,0.326135259968464,2.05052852436728e-06,0.000112134494552135,TRUE,TRUE,retained
NFYB,0.697118452738015,5.57168429863127e-11,5.66622319995644e-09,0.361703154186442,2.05588206087464e-06,0.000112134494552135,TRUE,TRUE,retained
NKTR,-0.281331988961655,9.48082786332813e-10,4.28212864211007e-08,-0.212575103356837,2.0690077533547e-06,0.00011246127315907,TRUE,TRUE,retained
PFAS,-0.327572382434388,2.04499020271964e-09,7.42746095978565e-08,-0.251266277624591,2.13974004142015e-06,0.000115906262106205,TRUE,TRUE,retained
TMEM33,0.247694906466498,7.81565203331971e-10,3.74462379942913e-08,0.185826175613105,2.16728089519649e-06,0.000116996057366378,TRUE,TRUE,retained
LUC7L,-0.188563989858133,3.97102501754951e-08,7.6898362839844e-07,-0.159990349529684,2.20055976472546e-06,0.000118387111165076,TRUE,TRUE,retained
SLFN5,-0.379726040289188,2.72089023412405e-09,9.38498747494473e-08,-0.308020432403332,2.21746768200682e-06,0.000118890962828141,TRUE,TRUE,retained
LCK,-0.291296319281154,1.37377402202404e-08,3.3111314845818e-07,-0.232292995768394,2.26717698038784e-06,0.000121144104209673,TRUE,TRUE,retained
KDM2B,-0.165140506605941,6.12123771023975e-07,7.35995957486721e-06,-0.152543704568407,2.29305504926247e-06,0.000122112928180825,TRUE,TRUE,retained
CCDC28A,0.118195843947371,4.00746036102184e-05,0.000261463566518159,0.143201205255818,2.39528107787478e-06,0.000126426087492577,TRUE,TRUE,retained
PRPF8,-0.313973461995876,5.83568692217145e-11,5.89666236885824e-09,-0.178711164414302,2.39625614193573e-06,0.000126426087492577,TRUE,TRUE,retained
MAP4,-0.460928851417928,8.0256019810062e-11,7.14732000150287e-09,-0.291058925128426,2.39810950709132e-06,0.000126426087492577,TRUE,TRUE,retained
SLC2A4RG,-0.260045429099499,1.9197187526372e-08,4.31274409888672e-07,-0.223053380428747,2.4687211228301e-06,0.000129714836863903,TRUE,TRUE,retained
ZFAND5,0.187027665994567,1.42877623458289e-09,5.76005109609466e-08,0.145448311619181,2.4892699347969e-06,0.000129845096768927,TRUE,TRUE,retained
ALG6,0.245798171462394,5.10039665340731e-11,5.2547419900431e-09,0.14544369583285,2.49568113557712e-06,0.000129845096768927,TRUE,TRUE,retained
USP7,-0.171455507992556,5.14889466392002e-10,2.76305518279646e-08,-0.125413709959393,2.5027751315374e-06,0.000129845096768927,TRUE,TRUE,retained
TATDN2,-0.249649202634828,1.06390865815709e-10,8.9681241596418e-09,-0.157306939595391,2.50414955387641e-06,0.000129845096768927,TRUE,TRUE,retained
C14orf2,0.756125971036193,3.63963051654552e-11,4.0689004136388e-09,0.411855939716952,2.58881452661461e-06,0.000133795027485331,TRUE,TRUE,retained
NIN,0.259778299248249,7.24906615526002e-11,6.80160891698594e-09,0.168225714975479,2.65334769972958e-06,0.000136300633868227,TRUE,TRUE,retained
NCR3,-0.366409350019187,7.58105849272108e-08,1.29895926990981e-06,-0.335122142771012,2.65458951960577e-06,0.000136300633868227,TRUE,TRUE,retained
NKAP,0.191371390444514,3.29454968188962e-09,1.07297493048814e-07,0.14441329621483,2.66926813919889e-06,0.000136609330124,TRUE,TRUE,retained
THOC2,-0.155094433872698,0.000138694791484115,0.000763887490623375,-0.192408650247262,2.70612690418266e-06,0.000138047502882302,TRUE,TRUE,retained
