gene,logFC_unadj,P_unadj,FDR_unadj,logFC_adj,P_adj,FDR_adj,sig_unadjusted,sig_adjusted,status
CD58,0.444760087758442,4.3033224965548e-06,5.61533712857561e-05,0.254010983716568,0.0191740501652509,0.114861855872963,TRUE,FALSE,lost to composition
SRP14,0.470804659887763,9.43818539037012e-06,0.00010317206401415,0.246028226996903,0.0191799827615161,0.114861855872963,TRUE,FALSE,lost to composition
KCNJ11,-0.15280888509521,0.012406781582289,0.0360294948565995,-0.197533894357899,0.0191826917537556,0.114861855872963,TRUE,FALSE,lost to composition
VEGFA,0.423083637976691,0.000934108459251625,0.00417587272793493,0.399837388422834,0.019184355765191,0.114861855872963,TRUE,FALSE,lost to composition
DNA2,0.603452637065121,3.23372316053274e-05,0.000269414260990896,0.402778898542716,0.0191874299897133,0.114861855872963,TRUE,FALSE,lost to composition
CD59,0.205473689156156,0.0474061515389763,0.107705847032125,0.329816093566638,0.0191967780024567,0.114861855872963,FALSE,FALSE,ns in both
PAN3,0.254770223099698,1.24654049490829e-05,0.000127812108558488,0.163895784273696,0.0192043080254108,0.114861855872963,TRUE,FALSE,lost to composition
SBNO1,-0.395397593212527,2.32363724747256e-05,0.000208822656396294,-0.229336274496612,0.0192055144061122,0.114861855872963,TRUE,FALSE,lost to composition
TOPBP1,0.203513356361812,0.000522893589107013,0.00258787178809854,0.181859101586475,0.0192080093942226,0.114861855872963,TRUE,FALSE,lost to composition
MMP19,-0.5013159001825,2.70611657558022e-06,3.88492855927787e-05,-0.296876628795514,0.019221709036185,0.114900189433972,TRUE,FALSE,lost to composition
DCK,0.378765493251054,8.69136244288113e-05,0.000605935188797591,0.248961507228411,0.0192361942577073,0.114943188053162,TRUE,FALSE,lost to composition
NUFIP2,0.212077820850919,0.00184284642575139,0.00740285122556554,0.20002357108973,0.0192918802122204,0.11523225001335,TRUE,FALSE,lost to composition
ILK,-0.464769247323176,2.68159455959568e-06,3.87797936173456e-05,-0.260164281921405,0.019310231182101,0.115298172016461,TRUE,FALSE,lost to composition
BAIAP3,-0.264220286824667,0.00627013048373189,0.0204375655118002,-0.298246894851095,0.0193674562613664,0.115575201543417,TRUE,FALSE,lost to composition
SP2,-0.483297479402585,1.17200003496347e-05,0.000121541029941639,-0.279111996209266,0.0193712924238856,0.115575201543417,TRUE,FALSE,lost to composition
KIAA0895L,-0.0967291615794629,0.107641101388942,0.205367547953752,-0.192010517219532,0.0194339341592928,0.115905071567511,FALSE,FALSE,ns in both
HNRNPA0,-0.299283980611157,0.000152117161881851,0.000948881212007766,-0.229293451008318,0.0194537625679434,0.115979447563726,TRUE,FALSE,lost to composition
NKAIN3,-0.0843325329209053,0.0648103012037486,0.137942854155373,-0.147223520950648,0.0194658158696238,0.115984093291811,FALSE,FALSE,ns in both
CACNB4,0.46951518965844,0.029205249998329,0.0725551388059354,0.691295822033012,0.0194692578094355,0.115984093291811,FALSE,FALSE,ns in both
GAB1,0.578428384718295,0.00018766469369009,0.00112093920675896,0.44924564498637,0.0194962870683009,0.116101236515915,TRUE,FALSE,lost to composition
SLC22A4,0.275094452231455,0.0678644949219719,0.14291890894523,0.466720162551128,0.0195397685685762,0.11631622807646,FALSE,FALSE,ns in both
DACH1,0.697139134365427,1.41788702568947e-05,0.000141546251969241,0.456452770806005,0.0195514950827086,0.116342097768492,TRUE,FALSE,lost to composition
CARNS1,-0.40996549066282,0.000290416505332122,0.00159617690849032,-0.346000598065249,0.0195986699614917,0.116508710205565,TRUE,FALSE,lost to composition
XRN1,0.324834738040521,5.42837818823166e-05,0.000411184648635731,0.230803800662252,0.0196044035412456,0.116508710205565,TRUE,FALSE,lost to composition
ZNF404,0.655906697232536,9.39010804083131e-05,0.000645795257624886,0.432216110078806,0.0196089087252918,0.116508710205565,TRUE,FALSE,lost to composition
POMT2,-0.231570177584512,0.00707319479907942,0.0225789326889204,-0.267918954970465,0.0196090597078832,0.116508710205565,TRUE,FALSE,lost to composition
SUPT16H,-0.230644469343048,0.000774231371382283,0.00359052930482463,-0.211904378432743,0.0196324799078614,0.116603911374386,TRUE,FALSE,lost to composition
VAV3,0.165778224731194,0.0554028670461881,0.12189420304192,0.271348508409406,0.0196546125721437,0.11669139660064,FALSE,FALSE,ns in both
PEX13,0.431824483486804,3.25768622633477e-07,8.29578481190871e-06,0.207024080932447,0.0196717474565974,0.116749154803594,TRUE,FALSE,lost to composition
ITGA4,0.602542345277643,3.2317535174075e-05,0.000269392547302456,0.357401010876508,0.0196829344070614,0.116771582633989,TRUE,FALSE,lost to composition
NLRC3,-0.265013803353175,0.00971187248181504,0.0293272501783238,-0.311891537150053,0.0197047431556981,0.116856985087761,TRUE,FALSE,lost to composition
ZNF586,0.227457924697493,0.00266745549570022,0.010047097008058,0.233736879204792,0.0197197145891498,0.116901790548615,TRUE,FALSE,lost to composition
FHDC1,0.391431309371582,0.0147892372974809,0.0416163662269753,0.503709112072885,0.0197281749961009,0.116907978369751,TRUE,FALSE,lost to composition
C12orf4,0.424493835563827,1.40372011868018e-06,2.45580912660996e-05,0.223710939108673,0.0197632620524892,0.117071890166624,TRUE,FALSE,lost to composition
CLPB,-0.311259199366102,0.000619400797966404,0.00297671182266598,-0.271861266272495,0.0197817203656135,0.117096474633444,TRUE,FALSE,lost to composition
ANKRD26,0.399865993014386,0.000173118167459646,0.001052395554827,0.325897268477706,0.0197822693617244,0.117096474633444,TRUE,FALSE,lost to composition
MEGF9,0.135365154198524,0.104923880225219,0.200944764151229,0.248366336706494,0.0198087116883825,0.117168433182233,FALSE,FALSE,ns in both
SF3A2,-0.436241217977078,4.06057805227822e-06,5.33835628340797e-05,-0.249114045420336,0.0198098548798269,0.117168433182233,TRUE,FALSE,lost to composition
VPS4B,0.236324930717196,2.22446385824672e-05,0.000201553520037654,0.159089146768305,0.0198167254243376,0.117168433182233,TRUE,FALSE,lost to composition
ENPP3,0.0989300253385532,0.472129421604381,0.614954228453962,0.404167689374267,0.0198441643161911,0.117286674959175,FALSE,FALSE,ns in both
FBXW7,0.315262963814731,7.17335628489929e-05,0.000514963787898085,0.23787846906648,0.0198679666187622,0.117347514105139,TRUE,FALSE,lost to composition
COQ10A,-0.18427479805016,0.00890035880527232,0.0273215882857853,-0.22142764620165,0.0198965019893353,0.117347514105139,TRUE,FALSE,lost to composition
MYO1E,-0.298567796071733,0.00172082885114452,0.00699469447668671,-0.303241039910545,0.0198999992914221,0.117347514105139,TRUE,FALSE,lost to composition
ADAM15,-0.338034562279074,0.000215480863377859,0.00125661296686097,-0.265494543198024,0.0199045183268983,0.117347514105139,TRUE,FALSE,lost to composition
TCEA2,-0.330718432218419,0.000571976957840009,0.00278359764940786,-0.295962126117401,0.019905971048903,0.117347514105139,TRUE,FALSE,lost to composition
DHX16,-0.303596881205827,2.49251598149265e-06,3.69119100819718e-05,-0.159638616473579,0.0199073229366611,0.117347514105139,TRUE,FALSE,lost to composition
MTMR11,-0.234769260279399,0.0545412986246293,0.120613555631052,-0.405093013761609,0.0199127715962976,0.117347514105139,FALSE,FALSE,ns in both
TNS3,-0.456308781547981,0.000467354793696701,0.00235741235617315,-0.375126275307123,0.019914013844525,0.117347514105139,TRUE,FALSE,lost to composition
STK32C,-0.368771633445842,6.46277610385584e-05,0.000472946795381057,-0.25563457493334,0.0199224404261089,0.117353299116874,TRUE,FALSE,lost to composition
RIC8B,-0.0846077778214952,0.248510533419578,0.388695330253304,-0.228154175081836,0.0199567816352314,0.117511673110255,FALSE,FALSE,ns in both
RAB27B,0.130143669749939,0.250326195282135,0.390953315786416,0.34220773347367,0.019989126831222,0.117658180074889,FALSE,FALSE,ns in both
QRICH1,-0.20154454430998,0.000642175804980396,0.00307211448069984,-0.175353322336398,0.0200259892181211,0.117804920231818,TRUE,FALSE,lost to composition
UFC1,-0.131689522875878,0.0344001981203368,0.0832949804870765,-0.179445823686008,0.0200290037569797,0.117804920231818,FALSE,FALSE,ns in both
IFNA16,0.133459601704017,0.0306368984480856,0.075587639730345,0.196747421286032,0.0200428917291671,0.117842634213675,FALSE,FALSE,ns in both
TCF7,-0.30159823064872,0.00107048689451378,0.00468594415946144,-0.276393357524139,0.0200786920266844,0.118009106046468,TRUE,FALSE,lost to composition
TCTE1,0.115898187208828,0.089297403716433,0.177726638230067,0.222211139029066,0.0200897357243615,0.118027531655712,FALSE,FALSE,ns in both
MGA,-0.100407183909812,0.125793243297768,0.231671795081519,-0.200376236052757,0.020100943976206,0.118027531655712,FALSE,FALSE,ns in both
LNP1,0.108064716447625,0.244320489729788,0.383481223344916,0.262600988233368,0.0201042899508714,0.118027531655712,FALSE,FALSE,ns in both
CHST14,-0.271370471248707,6.63132222584589e-05,0.00048361600493588,-0.198001085578959,0.0201194915005893,0.11807280138637,TRUE,FALSE,lost to composition
ATP1A4,-0.125187677251426,0.136544442072441,0.246687683712078,-0.253572827467634,0.0201391213002394,0.118144015279372,FALSE,FALSE,ns in both
DSG1,0.147311526254876,0.0129653014279498,0.0373959831955952,0.180832295230749,0.020180185641756,0.118340872868675,TRUE,FALSE,lost to composition
FAM200A,0.580946610254925,3.4468812039572e-05,0.000284765138459001,0.365781901675944,0.0201914777387562,0.118363058235781,TRUE,FALSE,lost to composition
MAP3K6,-0.162603602751849,0.0368367210805894,0.0879783688474742,-0.250631514549987,0.0202106928032139,0.118431654519354,FALSE,FALSE,ns in both
ARHGEF1,-0.411488939199739,0.000220853907769772,0.0012850941853728,-0.322059929600818,0.0202362333330891,0.118537252333513,TRUE,FALSE,lost to composition
APCS,0.0794080967187034,0.200780131713868,0.332133195110263,0.19481902898816,0.0202485281839088,0.118561623701382,FALSE,FALSE,ns in both
SNRPB,-0.291879504468773,9.45830119356312e-06,0.000103200034771906,-0.178434979926872,0.0202554369490466,0.118561623701382,TRUE,FALSE,lost to composition
C10orf88,0.658312275900521,6.26537114633655e-06,7.50463870666437e-05,0.392147001009735,0.0202647642846891,0.118572189836508,TRUE,FALSE,lost to composition
ATRX,0.369683653366329,5.99113915831945e-06,7.27007902637333e-05,0.210016011789857,0.0202729855700692,0.118576278864935,TRUE,FALSE,lost to composition
FAM162A,-0.136093481283599,0.076969333348587,0.157710594251108,-0.226798043898299,0.0203061322464505,0.118726098887537,FALSE,FALSE,ns in both
NFIL3,0.195930261844978,0.136852543680731,0.247103396553853,0.381452788632509,0.0203161139078156,0.118740416584686,FALSE,FALSE,ns in both
GIT2,-0.255307248724235,0.000173224416135378,0.00105263549404085,-0.181564862685258,0.0203362555978228,0.118814083390838,TRUE,FALSE,lost to composition
SH3BP2,0.204687135038811,0.0264818419874013,0.0670467836889507,0.288568634646162,0.0204192373948273,0.119254701391131,FALSE,FALSE,ns in both
HBS1L,0.344644493043313,0.000442234848936061,0.00225305362759506,0.286029182051669,0.0204317433492143,0.119283544597654,TRUE,FALSE,lost to composition
CPNE8,0.685191159554568,1.63260102112028e-05,0.000157398714959749,0.447407701105588,0.0204560439865591,0.119357452749121,TRUE,FALSE,lost to composition
VPS35,-0.184913385702515,0.000201913699555625,0.00119160076604093,-0.1518420083009,0.0204662806276102,0.119357452749121,TRUE,FALSE,lost to composition
C2CD2L,-0.349811180624314,0.000142067269813719,0.000899359989587812,-0.247123566183625,0.02046829498654,0.119357452749121,TRUE,FALSE,lost to composition
RB1,0.517776154941281,5.47464157428304e-06,6.79483587299351e-05,0.29515265351723,0.0204833530899147,0.119357452749121,TRUE,FALSE,lost to composition
PTS,0.72556665255864,2.59361648997081e-05,0.000227381405625194,0.465436453342261,0.0204841697084695,0.119357452749121,TRUE,FALSE,lost to composition
LAIR1,-0.377259750688568,8.95529948132697e-05,0.000621474404472734,-0.281262734926846,0.0204898348752852,0.119357452749121,TRUE,FALSE,lost to composition
MYBBP1A,-0.407644524186364,1.89355846516708e-05,0.000177509732719775,-0.275148010928612,0.0205103015136618,0.119432538884319,TRUE,FALSE,lost to composition
SP4,0.383725641338642,5.63182860081347e-05,0.000423542529745338,0.254084942439033,0.0205237372979523,0.119466643658649,TRUE,FALSE,lost to composition
DND1,-0.210052541791387,0.00704557930275232,0.0225227066617897,-0.239879342961791,0.0205496175637534,0.119573134609614,TRUE,FALSE,lost to composition
RBM42,-0.484541465961762,6.22545190238552e-06,7.47386125950517e-05,-0.239337984340417,0.020560383270286,0.119591631545948,TRUE,FALSE,lost to composition
PDE4D,0.526751626576273,8.28275099701632e-06,9.31912947651451e-05,0.318122903778787,0.0205784051378416,0.119652305491626,TRUE,FALSE,lost to composition
GPR34,0.775772153237626,0.000148238425351079,0.000928729053580708,0.543424314057961,0.0205969142759031,0.119715766862486,TRUE,FALSE,lost to composition
HUNK,0.0677246852544249,0.2530723778328,0.394304625064587,0.175109456758985,0.0206160973320855,0.119783097031207,FALSE,FALSE,ns in both
PWWP2B,-0.20535435028988,0.000300460677211473,0.00164108165449912,-0.170793093546999,0.0206325744417284,0.119831487240806,TRUE,FALSE,lost to composition
SIX4,0.145558900887489,0.0225241931475987,0.0587343021646979,0.201195713198056,0.0206396300107078,0.119831487240806,FALSE,FALSE,ns in both
SMG6,-0.407558643316602,9.92140378383625e-06,0.000106678777520198,-0.254043371306667,0.0206798809631007,0.120020973351015,TRUE,FALSE,lost to composition
URGCP,-0.275972892486363,5.69307948836172e-05,0.000427129995121588,-0.189219550847521,0.0206954503741592,0.120067127069515,TRUE,FALSE,lost to composition
RBMS3,0.147656574995434,0.131874250229681,0.24026049541961,0.291234762256429,0.0207159406890055,0.120141785533773,FALSE,FALSE,ns in both
C15orf39,-0.555004024821692,1.43813489841773e-05,0.000143204803561331,-0.314846807763218,0.0207400875384064,0.120237587299706,TRUE,FALSE,lost to composition
ZFP1,0.494605191030976,0.000510714469841918,0.00254196153713867,0.350548918644652,0.0207651960350772,0.120316188212552,TRUE,FALSE,lost to composition
DIS3L2,-0.241437199333756,0.0472031576091724,0.107383947668262,-0.384160040883242,0.0207689112558748,0.120316188212552,FALSE,FALSE,ns in both
LRRC42,0.116902922669333,0.14855644709009,0.263437425523803,0.238958240688155,0.0207769712768538,0.120318662100311,FALSE,FALSE,ns in both
CNTN3,0.105632326692832,0.0712290202018386,0.148457364199601,0.180619980144708,0.0207972072175824,0.120354887031706,FALSE,FALSE,ns in both
ACADSB,0.742355354108055,3.37409778316846e-06,4.62676499723745e-05,0.4082553436287,0.0207984972577788,0.120354887031706,TRUE,FALSE,lost to composition
NEDD4,0.605596139265694,0.000118091172561235,0.000776907826829193,0.41649857130014,0.0208392493563134,0.120546454166447,TRUE,FALSE,lost to composition
FAM83H,-0.214444824024687,0.0151239431751975,0.0424121537574521,-0.256801328487828,0.0208693186261181,0.120676107668195,TRUE,FALSE,lost to composition
SLC30A6,0.37966537616644,1.91919134330892e-06,3.08114335488387e-05,0.19495270091406,0.0208962245604811,0.120787380911941,TRUE,FALSE,lost to composition
CNP,-0.381659906800981,1.48629038977069e-05,0.000146978641241879,-0.248713317135187,0.0209277043813936,0.120925001526359,TRUE,FALSE,lost to composition
ST3GAL1,-0.396177143207454,5.43342817482962e-06,6.77052397785291e-05,-0.235878060189072,0.0209620736770756,0.121043126096968,TRUE,FALSE,lost to composition
DENND1C,-0.469741706774944,1.5749558014825e-06,2.67810445509909e-05,-0.249387742353746,0.0209635053127401,0.121043126096968,TRUE,FALSE,lost to composition
PRKAG2,0.254995160062597,0.000386927570261875,0.00201291725743827,0.211149974980092,0.0209770365718674,0.121060508364037,TRUE,FALSE,lost to composition
ANAPC13,0.206652434019442,0.000868520253717554,0.00394409834268814,0.189758907161002,0.0209818758390248,0.121060508364037,TRUE,FALSE,lost to composition
ARGLU1,0.546103125787499,3.25263548926156e-06,4.48175640010751e-05,0.297368988007601,0.0209971608388381,0.121104371131579,TRUE,FALSE,lost to composition
SS18L2,0.449179830644171,3.18810976768464e-05,0.000266612179384665,0.252343211086595,0.0210189471400043,0.121185685357676,TRUE,FALSE,lost to composition
POLR1C,-0.274224939238467,0.000487413997201014,0.00244762881104797,-0.230780205419635,0.0210395769575019,0.121228336903768,TRUE,FALSE,lost to composition
DPF3,0.0691160750743524,0.20584879462818,0.338563705104758,0.168409699091232,0.0210417261795794,0.121228336903768,FALSE,FALSE,ns in both
PDIK1L,0.844770795912287,9.25188090157303e-07,1.76772604426055e-05,0.372722554108772,0.0211510235251404,0.121813512541757,TRUE,FALSE,lost to composition
NECAB1,0.588718167364816,0.000109334298000183,0.000732467985652043,0.456763060729299,0.0211821131926706,0.121948009589506,TRUE,FALSE,lost to composition
VRK1,0.513284304731204,6.44772143534966e-06,7.64176187860276e-05,0.299737473928257,0.0212163735796303,0.122100655982371,TRUE,FALSE,lost to composition
DUS1L,-0.182695414468841,0.00319508094500659,0.0117289382711083,-0.185803021090838,0.0212267954216576,0.122106604268526,TRUE,FALSE,lost to composition
FEM1C,0.475752755685187,2.40858536751524e-05,0.000214497528119959,0.312999444982621,0.021232899974626,0.122106604268526,TRUE,FALSE,lost to composition
ASXL1,-0.166281268579676,0.000443220410485819,0.00225734517947915,-0.141222816470848,0.0212810798453695,0.122311572127774,TRUE,FALSE,lost to composition
CCDC92,-0.413760494508321,8.93408942413523e-06,9.91048920426767e-05,-0.245245454947322,0.0212926753853619,0.122311572127774,TRUE,FALSE,lost to composition
